assembly_district,precinct,county,party,office,district,candidate,votes
84,20,Bronx,Republican,President,,Emergency,0
84,20,Bronx,Republican,President,,Absentee/Military,0
84,20,Bronx,Republican,President,,Federal,0
84,20,Bronx,Republican,President,,Affidavit,0
84,20,Bronx,Republican,President,,Donald J. Trump,1
84,20,Bronx,Republican,President,,John R. Kasich,0
84,20,Bronx,Republican,President,,Ben Carson,1
84,20,Bronx,Republican,President,,Ted Cruz,0
84,21,Bronx,Republican,President,,Public Counter,0
84,21,Bronx,Republican,President,,Emergency,0
84,21,Bronx,Republican,President,,Absentee/Military,1
84,21,Bronx,Republican,President,,Federal,0
84,21,Bronx,Republican,President,,Affidavit,0
84,21,Bronx,Republican,President,,Donald J. Trump,0
84,21,Bronx,Republican,President,,John R. Kasich,0
84,21,Bronx,Republican,President,,Ben Carson,0
84,21,Bronx,Republican,President,,Ted Cruz,1
84,22,Bronx,Republican,President,,Public Counter,3
84,22,Bronx,Republican,President,,Emergency,0
84,22,Bronx,Republican,President,,Absentee/Military,0
84,22,Bronx,Republican,President,,Federal,0
84,22,Bronx,Republican,President,,Affidavit,0
84,22,Bronx,Republican,President,,Donald J. Trump,1
84,22,Bronx,Republican,President,,John R. Kasich,1
84,22,Bronx,Republican,President,,Ben Carson,0
84,22,Bronx,Republican,President,,Ted Cruz,1
84,23,Bronx,Republican,President,,Public Counter,1
84,23,Bronx,Republican,President,,Emergency,0
84,23,Bronx,Republican,President,,Absentee/Military,0
84,23,Bronx,Republican,President,,Federal,0
84,23,Bronx,Republican,President,,Affidavit,0
84,23,Bronx,Republican,President,,Donald J. Trump,1
84,23,Bronx,Republican,President,,John R. Kasich,0
84,23,Bronx,Republican,President,,Ben Carson,0
84,23,Bronx,Republican,President,,Ted Cruz,0
84,24,Bronx,Republican,President,,Public Counter,3
84,24,Bronx,Republican,President,,Emergency,0
84,24,Bronx,Republican,President,,Absentee/Military,1
84,24,Bronx,Republican,President,,Federal,0
84,24,Bronx,Republican,President,,Affidavit,0
84,24,Bronx,Republican,President,,Donald J. Trump,3
84,24,Bronx,Republican,President,,John R. Kasich,0
84,24,Bronx,Republican,President,,Ben Carson,0
84,24,Bronx,Republican,President,,Ted Cruz,1
84,25,Bronx,Republican,President,,Public Counter,5
84,25,Bronx,Republican,President,,Emergency,0
84,25,Bronx,Republican,President,,Absentee/Military,0
84,25,Bronx,Republican,President,,Federal,0
84,25,Bronx,Republican,President,,Affidavit,0
84,25,Bronx,Republican,President,,Donald J. Trump,4
84,25,Bronx,Republican,President,,John R. Kasich,1
84,25,Bronx,Republican,President,,Ben Carson,0
84,25,Bronx,Republican,President,,Ted Cruz,0
84,26,Bronx,Republican,President,,Public Counter,0
84,26,Bronx,Republican,President,,Emergency,0
84,26,Bronx,Republican,President,,Absentee/Military,0
84,26,Bronx,Republican,President,,Federal,0
84,26,Bronx,Republican,President,,Affidavit,0
84,26,Bronx,Republican,President,,Donald J. Trump,0
84,26,Bronx,Republican,President,,John R. Kasich,0
84,26,Bronx,Republican,President,,Ben Carson,0
84,26,Bronx,Republican,President,,Ted Cruz,0
84,27,Bronx,Republican,President,,Public Counter,2
84,27,Bronx,Republican,President,,Emergency,0
84,27,Bronx,Republican,President,,Absentee/Military,0
84,27,Bronx,Republican,President,,Federal,0
84,27,Bronx,Republican,President,,Affidavit,0
84,27,Bronx,Republican,President,,Donald J. Trump,2
84,27,Bronx,Republican,President,,John R. Kasich,0
84,27,Bronx,Republican,President,,Ben Carson,0
84,27,Bronx,Republican,President,,Ted Cruz,0
84,28,Bronx,Republican,President,,Public Counter,3
84,28,Bronx,Republican,President,,Emergency,0
84,28,Bronx,Republican,President,,Absentee/Military,0
84,28,Bronx,Republican,President,,Federal,0
84,28,Bronx,Republican,President,,Affidavit,0
84,28,Bronx,Republican,President,,Donald J. Trump,2
84,28,Bronx,Republican,President,,John R. Kasich,0
84,28,Bronx,Republican,President,,Ben Carson,1
84,28,Bronx,Republican,President,,Ted Cruz,0
84,29,Bronx,Republican,President,,Public Counter,1
84,29,Bronx,Republican,President,,Emergency,0
84,29,Bronx,Republican,President,,Absentee/Military,0
84,29,Bronx,Republican,President,,Federal,0
84,29,Bronx,Republican,President,,Affidavit,0
84,29,Bronx,Republican,President,,Donald J. Trump,0
84,29,Bronx,Republican,President,,John R. Kasich,0
84,29,Bronx,Republican,President,,Ben Carson,0
84,29,Bronx,Republican,President,,Ted Cruz,1
84,30,Bronx,Republican,President,,Public Counter,0
84,30,Bronx,Republican,President,,Emergency,0
84,30,Bronx,Republican,President,,Absentee/Military,0
84,30,Bronx,Republican,President,,Federal,0
84,30,Bronx,Republican,President,,Affidavit,0
84,30,Bronx,Republican,President,,Donald J. Trump,0
84,30,Bronx,Republican,President,,John R. Kasich,0
84,30,Bronx,Republican,President,,Ben Carson,0
84,30,Bronx,Republican,President,,Ted Cruz,0
84,31,Bronx,Republican,President,,Public Counter,1
84,31,Bronx,Republican,President,,Emergency,0
84,31,Bronx,Republican,President,,Absentee/Military,0
84,31,Bronx,Republican,President,,Federal,0
84,31,Bronx,Republican,President,,Affidavit,0
84,31,Bronx,Republican,President,,Donald J. Trump,1
84,31,Bronx,Republican,President,,John R. Kasich,0
84,31,Bronx,Republican,President,,Ben Carson,0
84,31,Bronx,Republican,President,,Ted Cruz,0
84,32,Bronx,Republican,President,,Public Counter,1
84,32,Bronx,Republican,President,,Emergency,0
84,32,Bronx,Republican,President,,Absentee/Military,0
84,32,Bronx,Republican,President,,Federal,0
84,32,Bronx,Republican,President,,Affidavit,0
84,32,Bronx,Republican,President,,Donald J. Trump,1
84,32,Bronx,Republican,President,,John R. Kasich,0
84,32,Bronx,Republican,President,,Ben Carson,0
84,32,Bronx,Republican,President,,Ted Cruz,0
84,33,Bronx,Republican,President,,Public Counter,2
84,33,Bronx,Republican,President,,Emergency,0
84,33,Bronx,Republican,President,,Absentee/Military,0
84,33,Bronx,Republican,President,,Federal,1
84,33,Bronx,Republican,President,,Affidavit,0
84,33,Bronx,Republican,President,,Donald J. Trump,0
84,33,Bronx,Republican,President,,John R. Kasich,1
84,33,Bronx,Republican,President,,Ben Carson,0
84,33,Bronx,Republican,President,,Ted Cruz,1
84,34,Bronx,Republican,President,,Public Counter,2
84,34,Bronx,Republican,President,,Emergency,0
84,34,Bronx,Republican,President,,Absentee/Military,0
84,34,Bronx,Republican,President,,Federal,0
84,34,Bronx,Republican,President,,Affidavit,0
84,34,Bronx,Republican,President,,Donald J. Trump,1
84,34,Bronx,Republican,President,,John R. Kasich,1
84,34,Bronx,Republican,President,,Ben Carson,0
84,34,Bronx,Republican,President,,Ted Cruz,0
84,35,Bronx,Republican,President,,Public Counter,4
84,35,Bronx,Republican,President,,Emergency,0
84,35,Bronx,Republican,President,,Absentee/Military,0
84,35,Bronx,Republican,President,,Federal,0
84,35,Bronx,Republican,President,,Affidavit,1
84,35,Bronx,Republican,President,,Donald J. Trump,2
84,35,Bronx,Republican,President,,John R. Kasich,0
84,35,Bronx,Republican,President,,Ben Carson,0
84,35,Bronx,Republican,President,,Ted Cruz,3
84,36,Bronx,Republican,President,,Public Counter,2
84,36,Bronx,Republican,President,,Emergency,0
84,36,Bronx,Republican,President,,Absentee/Military,0
84,36,Bronx,Republican,President,,Federal,0
84,36,Bronx,Republican,President,,Affidavit,0
84,36,Bronx,Republican,President,,Donald J. Trump,0
84,36,Bronx,Republican,President,,John R. Kasich,1
84,36,Bronx,Republican,President,,Ben Carson,0
84,36,Bronx,Republican,President,,Ted Cruz,1
84,37,Bronx,Republican,President,,Public Counter,0
84,37,Bronx,Republican,President,,Emergency,0
84,37,Bronx,Republican,President,,Absentee/Military,0
84,37,Bronx,Republican,President,,Federal,0
84,37,Bronx,Republican,President,,Affidavit,0
84,37,Bronx,Republican,President,,Donald J. Trump,0
84,37,Bronx,Republican,President,,John R. Kasich,0
84,37,Bronx,Republican,President,,Ben Carson,0
84,37,Bronx,Republican,President,,Ted Cruz,0
84,38,Bronx,Republican,President,,Public Counter,3
84,38,Bronx,Republican,President,,Emergency,0
84,38,Bronx,Republican,President,,Absentee/Military,0
84,38,Bronx,Republican,President,,Federal,0
84,38,Bronx,Republican,President,,Affidavit,0
84,38,Bronx,Republican,President,,Donald J. Trump,1
84,38,Bronx,Republican,President,,John R. Kasich,1
84,38,Bronx,Republican,President,,Ben Carson,0
84,38,Bronx,Republican,President,,Ted Cruz,1
84,39,Bronx,Republican,President,,Public Counter,1
84,39,Bronx,Republican,President,,Emergency,0
84,39,Bronx,Republican,President,,Absentee/Military,0
84,39,Bronx,Republican,President,,Federal,0
84,39,Bronx,Republican,President,,Affidavit,0
84,39,Bronx,Republican,President,,Donald J. Trump,1
84,39,Bronx,Republican,President,,John R. Kasich,0
84,39,Bronx,Republican,President,,Ben Carson,0
84,39,Bronx,Republican,President,,Ted Cruz,0
84,40,Bronx,Republican,President,,Public Counter,0
84,40,Bronx,Republican,President,,Emergency,0
84,40,Bronx,Republican,President,,Absentee/Military,0
84,40,Bronx,Republican,President,,Federal,0
84,40,Bronx,Republican,President,,Affidavit,0
84,40,Bronx,Republican,President,,Donald J. Trump,0
84,40,Bronx,Republican,President,,John R. Kasich,0
84,40,Bronx,Republican,President,,Ben Carson,0
84,40,Bronx,Republican,President,,Ted Cruz,0
84,41,Bronx,Republican,President,,Public Counter,4
84,41,Bronx,Republican,President,,Emergency,0
84,41,Bronx,Republican,President,,Absentee/Military,0
84,41,Bronx,Republican,President,,Federal,0
84,41,Bronx,Republican,President,,Affidavit,0
84,41,Bronx,Republican,President,,Donald J. Trump,3
84,41,Bronx,Republican,President,,John R. Kasich,0
84,41,Bronx,Republican,President,,Ben Carson,0
84,41,Bronx,Republican,President,,Ted Cruz,1
84,42,Bronx,Republican,President,,Public Counter,4
84,42,Bronx,Republican,President,,Emergency,0
84,42,Bronx,Republican,President,,Absentee/Military,0
84,42,Bronx,Republican,President,,Federal,0
84,42,Bronx,Republican,President,,Affidavit,0
84,42,Bronx,Republican,President,,Donald J. Trump,2
84,42,Bronx,Republican,President,,John R. Kasich,0
84,42,Bronx,Republican,President,,Ben Carson,0
84,42,Bronx,Republican,President,,Ted Cruz,2
84,43,Bronx,Republican,President,,Public Counter,4
84,43,Bronx,Republican,President,,Emergency,0
84,43,Bronx,Republican,President,,Absentee/Military,0
84,43,Bronx,Republican,President,,Federal,0
84,43,Bronx,Republican,President,,Affidavit,0
84,43,Bronx,Republican,President,,Donald J. Trump,0
84,43,Bronx,Republican,President,,John R. Kasich,0
84,43,Bronx,Republican,President,,Ben Carson,0
84,43,Bronx,Republican,President,,Ted Cruz,4
84,44,Bronx,Republican,President,,Public Counter,1
84,44,Bronx,Republican,President,,Emergency,0
84,44,Bronx,Republican,President,,Absentee/Military,0
84,44,Bronx,Republican,President,,Federal,0
84,44,Bronx,Republican,President,,Affidavit,0
84,44,Bronx,Republican,President,,Donald J. Trump,1
84,44,Bronx,Republican,President,,John R. Kasich,0
84,44,Bronx,Republican,President,,Ben Carson,0
84,44,Bronx,Republican,President,,Ted Cruz,0
84,45,Bronx,Republican,President,,Public Counter,1
84,45,Bronx,Republican,President,,Emergency,0
84,45,Bronx,Republican,President,,Absentee/Military,0
84,45,Bronx,Republican,President,,Federal,0
84,45,Bronx,Republican,President,,Affidavit,0
84,45,Bronx,Republican,President,,Donald J. Trump,0
84,45,Bronx,Republican,President,,John R. Kasich,0
84,45,Bronx,Republican,President,,Ben Carson,0
84,45,Bronx,Republican,President,,Ted Cruz,1
84,46,Bronx,Republican,President,,Public Counter,3
84,46,Bronx,Republican,President,,Emergency,0
84,46,Bronx,Republican,President,,Absentee/Military,1
84,46,Bronx,Republican,President,,Federal,0
84,46,Bronx,Republican,President,,Affidavit,0
84,46,Bronx,Republican,President,,Donald J. Trump,2
84,46,Bronx,Republican,President,,John R. Kasich,0
84,46,Bronx,Republican,President,,Ben Carson,1
84,46,Bronx,Republican,President,,Ted Cruz,1
84,47,Bronx,Republican,President,,Public Counter,0
84,47,Bronx,Republican,President,,Emergency,0
84,47,Bronx,Republican,President,,Absentee/Military,0
84,47,Bronx,Republican,President,,Federal,0
84,47,Bronx,Republican,President,,Affidavit,0
84,47,Bronx,Republican,President,,Donald J. Trump,0
84,47,Bronx,Republican,President,,John R. Kasich,0
84,47,Bronx,Republican,President,,Ben Carson,0
84,47,Bronx,Republican,President,,Ted Cruz,0
84,48,Bronx,Republican,President,,Public Counter,7
84,48,Bronx,Republican,President,,Emergency,0
84,48,Bronx,Republican,President,,Absentee/Military,0
84,48,Bronx,Republican,President,,Federal,0
84,48,Bronx,Republican,President,,Affidavit,0
84,48,Bronx,Republican,President,,Donald J. Trump,4
84,48,Bronx,Republican,President,,John R. Kasich,2
84,48,Bronx,Republican,President,,Ben Carson,0
84,48,Bronx,Republican,President,,Ted Cruz,0
84,49,Bronx,Republican,President,,Public Counter,4
84,49,Bronx,Republican,President,,Emergency,0
84,49,Bronx,Republican,President,,Absentee/Military,0
84,49,Bronx,Republican,President,,Federal,0
84,49,Bronx,Republican,President,,Affidavit,1
84,49,Bronx,Republican,President,,Donald J. Trump,4
84,49,Bronx,Republican,President,,John R. Kasich,1
84,49,Bronx,Republican,President,,Ben Carson,0
84,49,Bronx,Republican,President,,Ted Cruz,0
84,50,Bronx,Republican,President,,Public Counter,2
84,50,Bronx,Republican,President,,Emergency,0
84,50,Bronx,Republican,President,,Absentee/Military,0
84,50,Bronx,Republican,President,,Federal,0
84,50,Bronx,Republican,President,,Affidavit,0
84,50,Bronx,Republican,President,,Donald J. Trump,2
84,50,Bronx,Republican,President,,John R. Kasich,0
84,50,Bronx,Republican,President,,Ben Carson,0
84,50,Bronx,Republican,President,,Ted Cruz,0
84,51,Bronx,Republican,President,,Public Counter,0
84,51,Bronx,Republican,President,,Emergency,0
84,51,Bronx,Republican,President,,Absentee/Military,0
84,51,Bronx,Republican,President,,Federal,0
84,51,Bronx,Republican,President,,Affidavit,0
84,51,Bronx,Republican,President,,Donald J. Trump,0
84,51,Bronx,Republican,President,,John R. Kasich,0
84,51,Bronx,Republican,President,,Ben Carson,0
84,51,Bronx,Republican,President,,Ted Cruz,0
84,52,Bronx,Republican,President,,Public Counter,3
84,52,Bronx,Republican,President,,Emergency,0
84,52,Bronx,Republican,President,,Absentee/Military,0
84,52,Bronx,Republican,President,,Federal,0
84,52,Bronx,Republican,President,,Affidavit,0
84,52,Bronx,Republican,President,,Donald J. Trump,1
84,52,Bronx,Republican,President,,John R. Kasich,0
84,52,Bronx,Republican,President,,Ben Carson,1
84,52,Bronx,Republican,President,,Ted Cruz,1
84,53,Bronx,Republican,President,,Public Counter,0
84,53,Bronx,Republican,President,,Emergency,0
84,53,Bronx,Republican,President,,Absentee/Military,0
84,53,Bronx,Republican,President,,Federal,0
84,53,Bronx,Republican,President,,Affidavit,0
84,54,Bronx,Republican,President,,Public Counter,4
84,54,Bronx,Republican,President,,Emergency,0
84,54,Bronx,Republican,President,,Absentee/Military,0
84,54,Bronx,Republican,President,,Federal,0
84,54,Bronx,Republican,President,,Affidavit,1
84,54,Bronx,Republican,President,,Donald J. Trump,0
84,54,Bronx,Republican,President,,John R. Kasich,2
84,54,Bronx,Republican,President,,Ben Carson,0
84,54,Bronx,Republican,President,,Ted Cruz,3
84,55,Bronx,Republican,President,,Public Counter,3
84,55,Bronx,Republican,President,,Emergency,0
84,55,Bronx,Republican,President,,Absentee/Military,0
84,55,Bronx,Republican,President,,Federal,0
84,55,Bronx,Republican,President,,Affidavit,0
84,55,Bronx,Republican,President,,Donald J. Trump,2
84,55,Bronx,Republican,President,,John R. Kasich,0
84,55,Bronx,Republican,President,,Ben Carson,0
84,55,Bronx,Republican,President,,Ted Cruz,1
84,56,Bronx,Republican,President,,Public Counter,1
84,56,Bronx,Republican,President,,Emergency,0
84,56,Bronx,Republican,President,,Absentee/Military,0
84,56,Bronx,Republican,President,,Federal,0
84,56,Bronx,Republican,President,,Affidavit,1
84,56,Bronx,Republican,President,,Donald J. Trump,1
84,56,Bronx,Republican,President,,John R. Kasich,0
84,56,Bronx,Republican,President,,Ben Carson,1
84,56,Bronx,Republican,President,,Ted Cruz,0
84,57,Bronx,Republican,President,,Public Counter,4
84,57,Bronx,Republican,President,,Emergency,0
84,57,Bronx,Republican,President,,Absentee/Military,0
84,57,Bronx,Republican,President,,Federal,0
84,57,Bronx,Republican,President,,Affidavit,0
84,57,Bronx,Republican,President,,Donald J. Trump,1
84,57,Bronx,Republican,President,,John R. Kasich,2
84,57,Bronx,Republican,President,,Ben Carson,0
84,57,Bronx,Republican,President,,Ted Cruz,1
84,58,Bronx,Republican,President,,Public Counter,6
84,58,Bronx,Republican,President,,Emergency,0
84,58,Bronx,Republican,President,,Absentee/Military,1
84,58,Bronx,Republican,President,,Federal,0
84,58,Bronx,Republican,President,,Affidavit,0
84,58,Bronx,Republican,President,,Donald J. Trump,6
84,58,Bronx,Republican,President,,John R. Kasich,0
84,58,Bronx,Republican,President,,Ben Carson,0
84,58,Bronx,Republican,President,,Ted Cruz,1
84,59,Bronx,Republican,President,,Public Counter,2
84,59,Bronx,Republican,President,,Emergency,0
