county,precinct,office,district,party,candidate,votes,ElectionDayVotes,AbsenteeAffidavit
Columbia,Clermont-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,4,1
Columbia,Clermont-1,U.S. Senate,,Independence,CHARLES E SCHUMER,22,21,1
Columbia,Copake-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,456,362,94
Columbia,Copake-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,26,25,1
Columbia,Copake-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,5,1
Columbia,Copake-1,U.S. Senate,,Independence,CHARLES E SCHUMER,30,27,3
Columbia,Copake-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,413,344,69
Columbia,Copake-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,36,32,4
Columbia,Copake-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,7,7,0
Columbia,Copake-2,U.S. Senate,,Independence,CHARLES E SCHUMER,28,26,2
Columbia,Gallatin-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,351,306,45
Columbia,Gallatin-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,29,27,2
Columbia,Gallatin-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,4,0
Columbia,Gallatin-1,U.S. Senate,,Independence,CHARLES E SCHUMER,15,14,1
Columbia,Germantown-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,300,268,32
Columbia,Germantown-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,31,27,4
Columbia,Germantown-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,4,0
Columbia,Germantown-1,U.S. Senate,,Independence,CHARLES E SCHUMER,7,7,0
Columbia,Germantown-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,265,229,36
Columbia,Germantown-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,22,22,0
Columbia,Germantown-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,4,1
Columbia,Germantown-2,U.S. Senate,,Independence,CHARLES E SCHUMER,10,10,0
Columbia,Ghent-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,463,410,53
Columbia,Ghent-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,51,46,5
Columbia,Ghent-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,17,17,0
Columbia,Ghent-1,U.S. Senate,,Independence,CHARLES E SCHUMER,25,24,1
Columbia,Ghent-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,508,438,70
Columbia,Ghent-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,42,35,7
Columbia,Ghent-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,11,10,1
Columbia,Ghent-2,U.S. Senate,,Independence,CHARLES E SCHUMER,28,24,4
Columbia,Ghent-3,U.S. Senate,,Democratic,CHARLES E SCHUMER,455,374,81
Columbia,Ghent-3,U.S. Senate,,Working Families,CHARLES E SCHUMER,38,36,2
Columbia,Ghent-3,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,7,7,0
Columbia,Ghent-3,U.S. Senate,,Independence,CHARLES E SCHUMER,27,24,3
Columbia,Livingston-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,386,358,28
Columbia,Livingston-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,51,45,6
Columbia,Livingston-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,5,1
Columbia,Livingston-1,U.S. Senate,,Independence,CHARLES E SCHUMER,39,38,1
Columbia,Livingston-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,266,239,27
Columbia,Livingston-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,32,31,1
Columbia,Livingston-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Livingston-2,U.S. Senate,,Independence,CHARLES E SCHUMER,20,18,2
Columbia,Taghkanic-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,362,280,82
Columbia,Taghkanic-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,21,18,3
Columbia,Taghkanic-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,6,3
Columbia,Taghkanic-1,U.S. Senate,,Independence,CHARLES E SCHUMER,19,18,1
Columbia,Austerlitz-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,283,236,47
Columbia,Austerlitz-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,20,18,2
Columbia,Austerlitz-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Austerlitz-1,U.S. Senate,,Independence,CHARLES E SCHUMER,11,10,1
Columbia,Austerlitz-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,275,216,59
Columbia,Austerlitz-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,14,12,2
Columbia,Austerlitz-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,4,1
Columbia,Austerlitz-2,U.S. Senate,,Independence,CHARLES E SCHUMER,16,14,2
Columbia,Canaan-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,299,256,43
Columbia,Canaan-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,36,30,6
Columbia,Canaan-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,3,1
Columbia,Canaan-1,U.S. Senate,,Independence,CHARLES E SCHUMER,16,14,2
Columbia,Canaan-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,231,207,24
Columbia,Canaan-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,21,20,1
Columbia,Canaan-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Canaan-2,U.S. Senate,,Independence,CHARLES E SCHUMER,14,14,0
Columbia,Hillsdale-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,276,232,44
Columbia,Hillsdale-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,24,18,6
Columbia,Hillsdale-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,5,0
Columbia,Hillsdale-1,U.S. Senate,,Independence,CHARLES E SCHUMER,20,19,1
Columbia,Hillsdale-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,290,244,46
Columbia,Hillsdale-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,23,22,1
Columbia,Hillsdale-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,1,1,0
Columbia,Hillsdale-2,U.S. Senate,,Independence,CHARLES E SCHUMER,14,12,2
Columbia,New Lebanon-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,329,291,38
Columbia,New Lebanon-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,20,20,0
Columbia,New Lebanon-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,7,2
Columbia,New Lebanon-1,U.S. Senate,,Independence,CHARLES E SCHUMER,15,14,1
Columbia,New Lebanon-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,324,291,33
Columbia,New Lebanon-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,40,38,2
Columbia,New Lebanon-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,10,10,0
Columbia,New Lebanon-2,U.S. Senate,,Independence,CHARLES E SCHUMER,15,15,0
Columbia,Chatham-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,447,398,49
Columbia,Chatham-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,48,46,2
Columbia,Chatham-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,8,6,2
Columbia,Chatham-1,U.S. Senate,,Independence,CHARLES E SCHUMER,26,23,3
Columbia,Chatham-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,352,318,34
Columbia,Chatham-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,35,32,3
Columbia,Chatham-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,3,3,0
Columbia,Chatham-2,U.S. Senate,,Independence,CHARLES E SCHUMER,23,22,1
Columbia,Chatham-3,U.S. Senate,,Democratic,CHARLES E SCHUMER,491,442,49
Columbia,Chatham-3,U.S. Senate,,Working Families,CHARLES E SCHUMER,39,37,2
Columbia,Chatham-3,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,10,10,0
Columbia,Chatham-3,U.S. Senate,,Independence,CHARLES E SCHUMER,32,31,1
Columbia,Claverack-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,253,223,30
Columbia,Claverack-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,21,20,1
Columbia,Claverack-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,2,2,0
Columbia,Claverack-1,U.S. Senate,,Independence,CHARLES E SCHUMER,20,20,0
Columbia,Claverack-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,316,263,53
Columbia,Claverack-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,35,30,5
Columbia,Claverack-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,3,1
Columbia,Claverack-2,U.S. Senate,,Independence,CHARLES E SCHUMER,23,21,2
Columbia,Claverack-3,U.S. Senate,,Democratic,CHARLES E SCHUMER,279,247,32
Columbia,Claverack-3,U.S. Senate,,Working Families,CHARLES E SCHUMER,22,22,0
Columbia,Claverack-3,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,9,0
Columbia,Claverack-3,U.S. Senate,,Independence,CHARLES E SCHUMER,21,20,1
Columbia,Claverack-4,U.S. Senate,,Democratic,CHARLES E SCHUMER,340,295,45
Columbia,Claverack-4,U.S. Senate,,Working Families,CHARLES E SCHUMER,42,40,2
Columbia,Claverack-4,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Claverack-4,U.S. Senate,,Independence,CHARLES E SCHUMER,14,13,1
Columbia,Claverack-5,U.S. Senate,,Democratic,CHARLES E SCHUMER,152,133,19
Columbia,Claverack-5,U.S. Senate,,Working Families,CHARLES E SCHUMER,16,14,2
Columbia,Claverack-5,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,4,1
Columbia,Claverack-5,U.S. Senate,,Independence,CHARLES E SCHUMER,7,7,0
Columbia,Greenport-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,337,308,29
Columbia,Greenport-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,29,27,2
Columbia,Greenport-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,9,0
Columbia,Greenport-1,U.S. Senate,,Independence,CHARLES E SCHUMER,27,25,2
Columbia,Greenport-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,273,223,50
Columbia,Greenport-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,25,25,0
Columbia,Greenport-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,2,2,0
Columbia,Greenport-2,U.S. Senate,,Independence,CHARLES E SCHUMER,20,18,2
Columbia,Greenport-3,U.S. Senate,,Democratic,CHARLES E SCHUMER,333,302,31
Columbia,Greenport-3,U.S. Senate,,Working Families,CHARLES E SCHUMER,29,29,0
Columbia,Greenport-3,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,2,2
Columbia,Greenport-3,U.S. Senate,,Independence,CHARLES E SCHUMER,36,32,4
Columbia,Kinderhook-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,300,266,34
Columbia,Kinderhook-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,22,21,1
Columbia,Kinderhook-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,7,6,1
Columbia,Kinderhook-1,U.S. Senate,,Independence,CHARLES E SCHUMER,22,22,0
Columbia,Kinderhook-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,257,225,32
Columbia,Kinderhook-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,19,19,0
Columbia,Kinderhook-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,7,6,1
Columbia,Kinderhook-2,U.S. Senate,,Independence,CHARLES E SCHUMER,23,23,0
Columbia,Kinderhook-3,U.S. Senate,,Democratic,CHARLES E SCHUMER,311,264,47
Columbia,Kinderhook-3,U.S. Senate,,Working Families,CHARLES E SCHUMER,30,26,4
Columbia,Kinderhook-3,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,3,2
Columbia,Kinderhook-3,U.S. Senate,,Independence,CHARLES E SCHUMER,18,18,0
Columbia,Kinderhook-4,U.S. Senate,,Democratic,CHARLES E SCHUMER,268,258,10
Columbia,Kinderhook-4,U.S. Senate,,Working Families,CHARLES E SCHUMER,33,28,5
Columbia,Kinderhook-4,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,5,0
Columbia,Kinderhook-4,U.S. Senate,,Independence,CHARLES E SCHUMER,20,19,1
Columbia,Kinderhook-5,U.S. Senate,,Democratic,CHARLES E SCHUMER,323,294,29
Columbia,Kinderhook-5,U.S. Senate,,Working Families,CHARLES E SCHUMER,23,22,1
Columbia,Kinderhook-5,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,9,0
Columbia,Kinderhook-5,U.S. Senate,,Independence,CHARLES E SCHUMER,36,35,1
Columbia,Kinderhook-6,U.S. Senate,,Democratic,CHARLES E SCHUMER,229,206,23
Columbia,Kinderhook-6,U.S. Senate,,Working Families,CHARLES E SCHUMER,25,24,1
Columbia,Kinderhook-6,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,4,0
Columbia,Kinderhook-6,U.S. Senate,,Independence,CHARLES E SCHUMER,26,25,1
Columbia,Kinderhook-7,U.S. Senate,,Democratic,CHARLES E SCHUMER,296,273,23
Columbia,Kinderhook-7,U.S. Senate,,Working Families,CHARLES E SCHUMER,25,25,0
Columbia,Kinderhook-7,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,4,0
Columbia,Kinderhook-7,U.S. Senate,,Independence,CHARLES E SCHUMER,29,24,5
Columbia,Kinderhook-8,U.S. Senate,,Democratic,CHARLES E SCHUMER,319,296,23
Columbia,Kinderhook-8,U.S. Senate,,Working Families,CHARLES E SCHUMER,28,27,1
Columbia,Kinderhook-8,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,9,0
Columbia,Kinderhook-8,U.S. Senate,,Independence,CHARLES E SCHUMER,24,21,3
Columbia,Stockport-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,268,243,25
Columbia,Stockport-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,26,26,0
Columbia,Stockport-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,5,5,0
Columbia,Stockport-1,U.S. Senate,,Independence,CHARLES E SCHUMER,23,23,0
Columbia,Stockport-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,268,243,25
Columbia,Stockport-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,36,33,3
Columbia,Stockport-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,7,7,0
Columbia,Stockport-2,U.S. Senate,,Independence,CHARLES E SCHUMER,27,24,3
Columbia,Stuyvesant-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,225,216,9
Columbia,Stuyvesant-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,17,17,0
Columbia,Stuyvesant-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,4,4,0
Columbia,Stuyvesant-1,U.S. Senate,,Independence,CHARLES E SCHUMER,14,12,2
Columbia,Stuyvesant-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,276,242,34
Columbia,Stuyvesant-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,27,25,2
Columbia,Stuyvesant-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,8,7,1
Columbia,Stuyvesant-2,U.S. Senate,,Independence,CHARLES E SCHUMER,20,19,1
Columbia,Hudson 1-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,211,188,23
Columbia,Hudson 1-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,19,18,1
Columbia,Hudson 1-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,1,1,0
Columbia,Hudson 1-1,U.S. Senate,,Independence,CHARLES E SCHUMER,2,2,0
Columbia,Hudson 2-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,366,318,48
Columbia,Hudson 2-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,19,16,3
Columbia,Hudson 2-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,9,0
Columbia,Hudson 2-1,U.S. Senate,,Independence,CHARLES E SCHUMER,3,3,0
Columbia,Hudson 3-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,401,331,70
Columbia,Hudson 3-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,33,28,5
Columbia,Hudson 3-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,9,8,1
Columbia,Hudson 3-1,U.S. Senate,,Independence,CHARLES E SCHUMER,12,11,1
Columbia,Hudson 4-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,277,215,62
Columbia,Hudson 4-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,27,24,3
Columbia,Hudson 4-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,2,2,0
Columbia,Hudson 4-1,U.S. Senate,,Independence,CHARLES E SCHUMER,11,8,3
Columbia,Hudson 5-1,U.S. Senate,,Democratic,CHARLES E SCHUMER,331,282,49
Columbia,Hudson 5-1,U.S. Senate,,Working Families,CHARLES E SCHUMER,35,31,4
Columbia,Hudson 5-1,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Hudson 5-1,U.S. Senate,,Independence,CHARLES E SCHUMER,8,7,1
Columbia,Hudson 5-2,U.S. Senate,,Democratic,CHARLES E SCHUMER,321,293,28
Columbia,Hudson 5-2,U.S. Senate,,Working Families,CHARLES E SCHUMER,26,18,8
Columbia,Hudson 5-2,U.S. Senate,,Women's Equality Party,CHARLES E SCHUMER,6,6,0
Columbia,Hudson 5-2,U.S. Senate,,Independence,CHARLES E SCHUMER,17,15,2
Columbia,Ancram-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,4,3,1
Columbia,Ancram-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,3,3,0
Columbia,Clermont-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,10,10,0
Columbia,Copake-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,16,12,4
Columbia,Copake-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,15,13,2
Columbia,Gallatin-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,15,13,2
Columbia,Germantown-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,5,4,1
Columbia,Germantown-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,10,9,1
Columbia,Ghent-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,13,10,3
Columbia,Ghent-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,18,17,1
Columbia,Ghent-3,U.S. Senate,,Green,ROBIN LAVERNE WILSON,14,11,3
Columbia,Livingston-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,18,16,2
Columbia,Livingston-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,10,10,0
Columbia,Taghkanic-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,11,9,2
Columbia,Austerlitz-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,8,5,3
Columbia,Austerlitz-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,16,13,3
Columbia,Canaan-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,10,9,1
Columbia,Canaan-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,12,9,3
Columbia,Hillsdale-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,23,20,3
Columbia,Hillsdale-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,15,14,1
Columbia,New Lebanon-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,23,21,2
Columbia,New Lebanon-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,12,8,4
Columbia,Chatham-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,14,12,2
Columbia,Chatham-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,12,12,0
Columbia,Chatham-3,U.S. Senate,,Green,ROBIN LAVERNE WILSON,20,16,4
Columbia,Claverack-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,6,5,1
Columbia,Claverack-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,7,4,3
Columbia,Claverack-3,U.S. Senate,,Green,ROBIN LAVERNE WILSON,17,15,2
Columbia,Claverack-4,U.S. Senate,,Green,ROBIN LAVERNE WILSON,20,18,2
Columbia,Claverack-5,U.S. Senate,,Green,ROBIN LAVERNE WILSON,10,10,0
Columbia,Greenport-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,5,4,1
Columbia,Greenport-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,7,7,0
Columbia,Greenport-3,U.S. Senate,,Green,ROBIN LAVERNE WILSON,9,8,1
Columbia,Kinderhook-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,6,5,1
Columbia,Kinderhook-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,9,8,1
Columbia,Kinderhook-3,U.S. Senate,,Green,ROBIN LAVERNE WILSON,4,2,2
Columbia,Kinderhook-4,U.S. Senate,,Green,ROBIN LAVERNE WILSON,8,7,1
Columbia,Kinderhook-5,U.S. Senate,,Green,ROBIN LAVERNE WILSON,6,6,0
Columbia,Kinderhook-6,U.S. Senate,,Green,ROBIN LAVERNE WILSON,9,7,2
Columbia,Kinderhook-7,U.S. Senate,,Green,ROBIN LAVERNE WILSON,7,6,1
Columbia,Kinderhook-8,U.S. Senate,,Green,ROBIN LAVERNE WILSON,4,4,0
Columbia,Stockport-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,7,6,1
Columbia,Stockport-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,9,8,1
Columbia,Stuyvesant-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,9,9,0
Columbia,Stuyvesant-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,14,14,0
Columbia,Hudson 1-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,14,12,2
Columbia,Hudson 2-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,7,6,1
Columbia,Hudson 3-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,27,25,2
Columbia,Hudson 4-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,11,9,2
Columbia,Hudson 5-1,U.S. Senate,,Green,ROBIN LAVERNE WILSON,14,10,4
Columbia,Hudson 5-2,U.S. Senate,,Green,ROBIN LAVERNE WILSON,5,5,0
Columbia,Ancram-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Ancram-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Clermont-1,U.S. Senate,,,Scatterings,2,2,0
Columbia,Copake-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Copake-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Gallatin-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Germantown-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Germantown-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Ghent-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Ghent-2,U.S. Senate,,,Scatterings,1,1,0
Columbia,Ghent-3,U.S. Senate,,,Scatterings,0,0,0
Columbia,Livingston-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Livingston-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Taghkanic-1,U.S. Senate,,,Scatterings,1,1,0
Columbia,Austerlitz-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Austerlitz-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Canaan-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Canaan-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hillsdale-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hillsdale-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,New Lebanon-1,U.S. Senate,,,Scatterings,1,1,0
Columbia,New Lebanon-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Chatham-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Chatham-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Chatham-3,U.S. Senate,,,Scatterings,0,0,0
Columbia,Claverack-1,U.S. Senate,,,Scatterings,1,1,0
Columbia,Claverack-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Claverack-3,U.S. Senate,,,Scatterings,0,0,0
Columbia,Claverack-4,U.S. Senate,,,Scatterings,1,1,0
Columbia,Claverack-5,U.S. Senate,,,Scatterings,0,0,0
Columbia,Greenport-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Greenport-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Greenport-3,U.S. Senate,,,Scatterings,0,0,0
Columbia,Kinderhook-1,U.S. Senate,,,Scatterings,1,1,0
Columbia,Kinderhook-2,U.S. Senate,,,Scatterings,1,1,0
Columbia,Kinderhook-3,U.S. Senate,,,Scatterings,0,0,0
Columbia,Kinderhook-4,U.S. Senate,,,Scatterings,0,0,0
Columbia,Kinderhook-5,U.S. Senate,,,Scatterings,0,0,0
Columbia,Kinderhook-6,U.S. Senate,,,Scatterings,0,0,0
Columbia,Kinderhook-7,U.S. Senate,,,Scatterings,1,1,0
Columbia,Kinderhook-8,U.S. Senate,,,Scatterings,0,0,0
Columbia,Stockport-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Stockport-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Stuyvesant-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Stuyvesant-2,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 1-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 2-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 3-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 4-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 5-1,U.S. Senate,,,Scatterings,0,0,0
Columbia,Hudson 5-2,U.S. Senate,,,Scatterings,1,1,0
Columbia,Ancram-1,U.S. Senate,,,Voids,0,0,0
Columbia,Ancram-2,U.S. Senate,,,Voids,2,0,2
Columbia,Clermont-1,U.S. Senate,,,Voids,1,1,0
Columbia,Copake-1,U.S. Senate,,,Voids,0,0,0
Columbia,Copake-2,U.S. Senate,,,Voids,1,0,1
Columbia,Gallatin-1,U.S. Senate,,,Voids,0,0,0
Columbia,Germantown-1,U.S. Senate,,,Voids,0,0,0
Columbia,Germantown-2,U.S. Senate,,,Voids,2,2,0
Columbia,Ghent-1,U.S. Senate,,,Voids,2,2,0
Columbia,Ghent-2,U.S. Senate,,,Voids,0,0,0
Columbia,Ghent-3,U.S. Senate,,,Voids,2,2,0
Columbia,Livingston-1,U.S. Senate,,,Voids,1,1,0
Columbia,Livingston-2,U.S. Senate,,,Voids,0,0,0
Columbia,Taghkanic-1,U.S. Senate,,,Voids,0,0,0
Columbia,Austerlitz-1,U.S. Senate,,,Voids,1,1,0
Columbia,Austerlitz-2,U.S. Senate,,,Voids,0,0,0
Columbia,Canaan-1,U.S. Senate,,,Voids,0,0,0
Columbia,Canaan-2,U.S. Senate,,,Voids,1,1,0
Columbia,Hillsdale-1,U.S. Senate,,,Voids,0,0,0
Columbia,Hillsdale-2,U.S. Senate,,,Voids,2,2,0
Columbia,New Lebanon-1,U.S. Senate,,,Voids,0,0,0
Columbia,New Lebanon-2,U.S. Senate,,,Voids,1,0,1
