county,precinct,office,district,candidate,party,votes,,
Clinton,,State Assembly,115,Billy Jones,WEP,318,,
Clinton,Altona 001,State Assembly,115,Kevin Mulverhill,REP,199,,
Clinton,Altona 002,State Assembly,115,Kevin Mulverhill,REP,200,,
Clinton,Ausable 001,State Assembly,115,Kevin Mulverhill,REP,232,,
Clinton,Ausable 002,State Assembly,115,Kevin Mulverhill,REP,232,,
Clinton,Beekmantown 001,State Assembly,115,Kevin Mulverhill,REP,203,,
Clinton,Beekmantown 002,State Assembly,115,Kevin Mulverhill,REP,249,,
Clinton,Beekmantown 003,State Assembly,115,Kevin Mulverhill,REP,282,,
Clinton,Beekmantown 004,State Assembly,115,Kevin Mulverhill,REP,348,,
Clinton,Black Brook 001,State Assembly,115,Kevin Mulverhill,REP,267,,
Clinton,Black Brook 002,State Assembly,115,Kevin Mulverhill,REP,82,,
Clinton,Champlain 001,State Assembly,115,Kevin Mulverhill,REP,326,,
Clinton,Champlain 002,State Assembly,115,Kevin Mulverhill,REP,404,,
Clinton,Champlain 003,State Assembly,115,Kevin Mulverhill,REP,360,,
Clinton,Chazy 001,State Assembly,115,Kevin Mulverhill,REP,404,,
Clinton,Chazy 002,State Assembly,115,Kevin Mulverhill,REP,379,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Kevin Mulverhill,REP,109,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Kevin Mulverhill,REP,334,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Kevin Mulverhill,REP,24,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Kevin Mulverhill,REP,176,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Kevin Mulverhill,REP,79,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Kevin Mulverhill,REP,212,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Kevin Mulverhill,REP,216,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Kevin Mulverhill,REP,262,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Kevin Mulverhill,REP,247,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Kevin Mulverhill,REP,135,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Kevin Mulverhill,REP,231,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Kevin Mulverhill,REP,141,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Kevin Mulverhill,REP,89,,
Clinton,Clinton 001,State Assembly,115,Kevin Mulverhill,REP,91,,
Clinton,Dannemora 001,State Assembly,115,Kevin Mulverhill,REP,88,,
Clinton,Dannemora 002,State Assembly,115,Kevin Mulverhill,REP,123,,
Clinton,Dannemora 003,State Assembly,115,Kevin Mulverhill,REP,141,,
Clinton,Ellenburg 001,State Assembly,115,Kevin Mulverhill,REP,110,,
Clinton,Ellenburg 002,State Assembly,115,Kevin Mulverhill,REP,150,,
Clinton,Ellenburg 003,State Assembly,115,Kevin Mulverhill,REP,70,,
Clinton,Mooers 001,State Assembly,115,Kevin Mulverhill,REP,427,,
Clinton,Mooers 002,State Assembly,115,Kevin Mulverhill,REP,223,,
Clinton,Peru 001,State Assembly,115,Kevin Mulverhill,REP,297,,
Clinton,Peru 002,State Assembly,115,Kevin Mulverhill,REP,397,,
Clinton,Peru 003,State Assembly,115,Kevin Mulverhill,REP,322,,
Clinton,Peru 004,State Assembly,115,Kevin Mulverhill,REP,472,,
Clinton,Plattsburgh 001,State Assembly,115,Kevin Mulverhill,REP,188,,
Clinton,Plattsburgh 002,State Assembly,115,Kevin Mulverhill,REP,363,,
Clinton,Plattsburgh 003,State Assembly,115,Kevin Mulverhill,REP,300,,
Clinton,Plattsburgh 004,State Assembly,115,Kevin Mulverhill,REP,347,,
Clinton,Plattsburgh 005,State Assembly,115,Kevin Mulverhill,REP,180,,
Clinton,Plattsburgh 006,State Assembly,115,Kevin Mulverhill,REP,417,,
Clinton,Plattsburgh 007,State Assembly,115,Kevin Mulverhill,REP,319,,
Clinton,Saranac 001,State Assembly,115,Kevin Mulverhill,REP,426,,
Clinton,Saranac 002,State Assembly,115,Kevin Mulverhill,REP,265,,
Clinton,Saranac 003,State Assembly,115,Kevin Mulverhill,REP,201,,
Clinton,Schuyler Falls 001,State Assembly,115,Kevin Mulverhill,REP,278,,
Clinton,Schuyler Falls 002,State Assembly,115,Kevin Mulverhill,REP,406,,
Clinton,Schuyler Falls 003,State Assembly,115,Kevin Mulverhill,REP,303,,
Clinton,,State Assembly,115,Kevin Mulverhill,REP,13326,,
Clinton,Altona 001,State Assembly,115,Kevin Mulverhill,IDC,13,,
Clinton,Altona 002,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,Ausable 001,State Assembly,115,Kevin Mulverhill,IDC,20,,
Clinton,Ausable 002,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,Beekmantown 001,State Assembly,115,Kevin Mulverhill,IDC,22,,
Clinton,Beekmantown 002,State Assembly,115,Kevin Mulverhill,IDC,25,,
Clinton,Beekmantown 003,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,Beekmantown 004,State Assembly,115,Kevin Mulverhill,IDC,16,,
Clinton,Black Brook 001,State Assembly,115,Kevin Mulverhill,IDC,10,,
Clinton,Black Brook 002,State Assembly,115,Kevin Mulverhill,IDC,2,,
Clinton,Champlain 001,State Assembly,115,Kevin Mulverhill,IDC,17,,
Clinton,Champlain 002,State Assembly,115,Kevin Mulverhill,IDC,26,,
Clinton,Champlain 003,State Assembly,115,Kevin Mulverhill,IDC,29,,
Clinton,Chazy 001,State Assembly,115,Kevin Mulverhill,IDC,39,,
Clinton,Chazy 002,State Assembly,115,Kevin Mulverhill,IDC,37,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Kevin Mulverhill,IDC,17,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Kevin Mulverhill,IDC,20,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Kevin Mulverhill,IDC,1,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Kevin Mulverhill,IDC,20,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Kevin Mulverhill,IDC,8,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Kevin Mulverhill,IDC,15,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Kevin Mulverhill,IDC,34,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Kevin Mulverhill,IDC,16,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Kevin Mulverhill,IDC,13,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Kevin Mulverhill,IDC,29,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Kevin Mulverhill,IDC,8,,
Clinton,Clinton 001,State Assembly,115,Kevin Mulverhill,IDC,5,,
Clinton,Dannemora 001,State Assembly,115,Kevin Mulverhill,IDC,8,,
Clinton,Dannemora 002,State Assembly,115,Kevin Mulverhill,IDC,7,,
Clinton,Dannemora 003,State Assembly,115,Kevin Mulverhill,IDC,9,,
Clinton,Ellenburg 001,State Assembly,115,Kevin Mulverhill,IDC,5,,
Clinton,Ellenburg 002,State Assembly,115,Kevin Mulverhill,IDC,3,,
Clinton,Ellenburg 003,State Assembly,115,Kevin Mulverhill,IDC,1,,
Clinton,Mooers 001,State Assembly,115,Kevin Mulverhill,IDC,20,,
Clinton,Mooers 002,State Assembly,115,Kevin Mulverhill,IDC,9,,
Clinton,Peru 001,State Assembly,115,Kevin Mulverhill,IDC,14,,
Clinton,Peru 002,State Assembly,115,Kevin Mulverhill,IDC,29,,
Clinton,Peru 003,State Assembly,115,Kevin Mulverhill,IDC,24,,
Clinton,Peru 004,State Assembly,115,Kevin Mulverhill,IDC,32,,
Clinton,Plattsburgh 001,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,Plattsburgh 002,State Assembly,115,Kevin Mulverhill,IDC,29,,
Clinton,Plattsburgh 003,State Assembly,115,Kevin Mulverhill,IDC,21,,
Clinton,Plattsburgh 004,State Assembly,115,Kevin Mulverhill,IDC,29,,
Clinton,Plattsburgh 005,State Assembly,115,Kevin Mulverhill,IDC,17,,
Clinton,Plattsburgh 006,State Assembly,115,Kevin Mulverhill,IDC,41,,
Clinton,Plattsburgh 007,State Assembly,115,Kevin Mulverhill,IDC,22,,
Clinton,Saranac 001,State Assembly,115,Kevin Mulverhill,IDC,26,,
Clinton,Saranac 002,State Assembly,115,Kevin Mulverhill,IDC,13,,
Clinton,Saranac 003,State Assembly,115,Kevin Mulverhill,IDC,18,,
Clinton,Schuyler Falls 001,State Assembly,115,Kevin Mulverhill,IDC,16,,
Clinton,Schuyler Falls 002,State Assembly,115,Kevin Mulverhill,IDC,33,,
Clinton,Schuyler Falls 003,State Assembly,115,Kevin Mulverhill,IDC,25,,
Clinton,,State Assembly,115,Kevin Mulverhill,IDC,1019,,
Clinton,Altona 001,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Altona 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Ausable 001,State Assembly,115,Kevin Mulverhill,REF,4,,
Clinton,Ausable 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Beekmantown 001,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Beekmantown 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Beekmantown 003,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Beekmantown 004,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Black Brook 001,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Black Brook 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Champlain 001,State Assembly,115,Kevin Mulverhill,REF,7,,
Clinton,Champlain 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Champlain 003,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,Chazy 001,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Chazy 002,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Kevin Mulverhill,REF,4,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Kevin Mulverhill,REF,5,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Clinton 001,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Dannemora 001,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Dannemora 002,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Dannemora 003,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Ellenburg 001,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Ellenburg 002,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Ellenburg 003,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Mooers 001,State Assembly,115,Kevin Mulverhill,REF,6,,
Clinton,Mooers 002,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Peru 001,State Assembly,115,Kevin Mulverhill,REF,5,,
Clinton,Peru 002,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,Peru 003,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Peru 004,State Assembly,115,Kevin Mulverhill,REF,6,,
Clinton,Plattsburgh 001,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,Plattsburgh 002,State Assembly,115,Kevin Mulverhill,REF,4,,
Clinton,Plattsburgh 003,State Assembly,115,Kevin Mulverhill,REF,4,,
Clinton,Plattsburgh 004,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Plattsburgh 005,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Plattsburgh 006,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Plattsburgh 007,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Saranac 001,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,Saranac 002,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,Saranac 003,State Assembly,115,Kevin Mulverhill,REF,3,,
Clinton,Schuyler Falls 001,State Assembly,115,Kevin Mulverhill,REF,0,,
Clinton,Schuyler Falls 002,State Assembly,115,Kevin Mulverhill,REF,1,,
Clinton,Schuyler Falls 003,State Assembly,115,Kevin Mulverhill,REF,2,,
Clinton,,State Assembly,115,Kevin Mulverhill,REF,106,,
Clinton,Altona 001,State Assembly,115,Scattering,,0,,
Clinton,Altona 002,State Assembly,115,Scattering,,0,,
Clinton,Ausable 001,State Assembly,115,Scattering,,0,,
Clinton,Ausable 002,State Assembly,115,Scattering,,1,,
Clinton,Beekmantown 001,State Assembly,115,Scattering,,0,,
Clinton,Beekmantown 002,State Assembly,115,Scattering,,0,,
Clinton,Beekmantown 003,State Assembly,115,Scattering,,2,,
Clinton,Beekmantown 004,State Assembly,115,Scattering,,0,,
Clinton,Black Brook 001,State Assembly,115,Scattering,,0,,
Clinton,Black Brook 002,State Assembly,115,Scattering,,0,,
Clinton,Champlain 001,State Assembly,115,Scattering,,0,,
Clinton,Champlain 002,State Assembly,115,Scattering,,1,,
Clinton,Champlain 003,State Assembly,115,Scattering,,0,,
Clinton,Chazy 001,State Assembly,115,Scattering,,0,,
Clinton,Chazy 002,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Scattering,,1,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Scattering,,0,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Scattering,,1,,
Clinton,Clinton 001,State Assembly,115,Scattering,,0,,
Clinton,Dannemora 001,State Assembly,115,Scattering,,0,,
Clinton,Dannemora 002,State Assembly,115,Scattering,,0,,
Clinton,Dannemora 003,State Assembly,115,Scattering,,0,,
Clinton,Ellenburg 001,State Assembly,115,Scattering,,0,,
Clinton,Ellenburg 002,State Assembly,115,Scattering,,0,,
Clinton,Ellenburg 003,State Assembly,115,Scattering,,1,,
Clinton,Mooers 001,State Assembly,115,Scattering,,0,,
Clinton,Mooers 002,State Assembly,115,Scattering,,1,,
Clinton,Peru 001,State Assembly,115,Scattering,,1,,
Clinton,Peru 002,State Assembly,115,Scattering,,0,,
Clinton,Peru 003,State Assembly,115,Scattering,,0,,
Clinton,Peru 004,State Assembly,115,Scattering,,0,,
Clinton,Plattsburgh 001,State Assembly,115,Scattering,,0,,
Clinton,Plattsburgh 002,State Assembly,115,Scattering,,1,,
Clinton,Plattsburgh 003,State Assembly,115,Scattering,,0,,
Clinton,Plattsburgh 004,State Assembly,115,Scattering,,0,,
Clinton,Plattsburgh 005,State Assembly,115,Scattering,,1,,
Clinton,Plattsburgh 006,State Assembly,115,Scattering,,0,,
Clinton,Plattsburgh 007,State Assembly,115,Scattering,,0,,
Clinton,Saranac 001,State Assembly,115,Scattering,,2,,
Clinton,Saranac 002,State Assembly,115,Scattering,,0,,
Clinton,Saranac 003,State Assembly,115,Scattering,,0,,
Clinton,Schuyler Falls 001,State Assembly,115,Scattering,,0,,
Clinton,Schuyler Falls 002,State Assembly,115,Scattering,,0,,
Clinton,Schuyler Falls 003,State Assembly,115,Scattering,,0,,
Clinton,,State Assembly,115,Scattering,,13,,
Clinton,Altona 001,State Assembly,115,Void,,,,
Clinton,Altona 002,State Assembly,115,Void,,1,,
Clinton,Ausable 001,State Assembly,115,Void,,,,
Clinton,Ausable 002,State Assembly,115,Void,,,,
Clinton,Beekmantown 001,State Assembly,115,Void,,,,
Clinton,Beekmantown 002,State Assembly,115,Void,,,,
Clinton,Beekmantown 003,State Assembly,115,Void,,,,
Clinton,Beekmantown 004,State Assembly,115,Void,,,,
Clinton,Black Brook 001,State Assembly,115,Void,,,,
Clinton,Black Brook 002,State Assembly,115,Void,,,,
Clinton,Champlain 001,State Assembly,115,Void,,,,
Clinton,Champlain 002,State Assembly,115,Void,,,,
Clinton,Champlain 003,State Assembly,115,Void,,,,
Clinton,Chazy 001,State Assembly,115,Void,,,,
Clinton,Chazy 002,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Void,,1,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Void,,,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Void,,,,
Clinton,Clinton 001,State Assembly,115,Void,,,,
Clinton,Dannemora 001,State Assembly,115,Void,,,,
Clinton,Dannemora 002,State Assembly,115,Void,,,,
Clinton,Dannemora 003,State Assembly,115,Void,,,,
Clinton,Ellenburg 001,State Assembly,115,Void,,,,
Clinton,Ellenburg 002,State Assembly,115,Void,,,,
Clinton,Ellenburg 003,State Assembly,115,Void,,,,
Clinton,Mooers 001,State Assembly,115,Void,,,,
Clinton,Mooers 002,State Assembly,115,Void,,,,
Clinton,Peru 001,State Assembly,115,Void,,,,
Clinton,Peru 002,State Assembly,115,Void,,,,
Clinton,Peru 003,State Assembly,115,Void,,1,,
Clinton,Peru 004,State Assembly,115,Void,,,,
Clinton,Plattsburgh 001,State Assembly,115,Void,,,,
Clinton,Plattsburgh 002,State Assembly,115,Void,,,,
Clinton,Plattsburgh 003,State Assembly,115,Void,,,,
Clinton,Plattsburgh 004,State Assembly,115,Void,,,,
Clinton,Plattsburgh 005,State Assembly,115,Void,,1,,
Clinton,Plattsburgh 006,State Assembly,115,Void,,,,
Clinton,Plattsburgh 007,State Assembly,115,Void,,1,,
Clinton,Saranac 001,State Assembly,115,Void,,,,
Clinton,Saranac 002,State Assembly,115,Void,,,,
Clinton,Saranac 003,State Assembly,115,Void,,,,
Clinton,Schuyler Falls 001,State Assembly,115,Void,,,,
Clinton,Schuyler Falls 002,State Assembly,115,Void,,,,
Clinton,Schuyler Falls 003,State Assembly,115,Void,,,,
Clinton,,State Assembly,115,Void,,5,,
Clinton,Altona 001,State Assembly,115,Blank,,25,,
Clinton,Altona 002,State Assembly,115,Blank,,25,,
Clinton,Ausable 001,State Assembly,115,Blank,,51,,
Clinton,Ausable 002,State Assembly,115,Blank,,34,,
Clinton,Beekmantown 001,State Assembly,115,Blank,,32,,
Clinton,Beekmantown 002,State Assembly,115,Blank,,28,,
Clinton,Beekmantown 003,State Assembly,115,Blank,,47,,
Clinton,Beekmantown 004,State Assembly,115,Blank,,39,,
Clinton,Black Brook 001,State Assembly,115,Blank,,55,,
Clinton,Black Brook 002,State Assembly,115,Blank,,11,,
Clinton,Champlain 001,State Assembly,115,Blank,,39,,
Clinton,Champlain 002,State Assembly,115,Blank,,41,,
Clinton,Champlain 003,State Assembly,115,Blank,,57,,
Clinton,Chazy 001,State Assembly,115,Blank,,1031,,
Clinton,Chazy 002,State Assembly,115,Blank,,974,,
Clinton,City of Plattsburgh W1D1,State Assembly,115,Blank,,18,,
Clinton,City of Plattsburgh W1P2,State Assembly,115,Blank,,150,,
Clinton,City of Plattsburgh W1P3,State Assembly,115,Blank,,6,,
Clinton,City of Plattsburgh W2D1,State Assembly,115,Blank,,31,,
Clinton,City of Plattsburgh W2D2,State Assembly,115,Blank,,18,,
Clinton,City of Plattsburgh W3D1,State Assembly,115,Blank,,42,,
Clinton,City of Plattsburgh W3D2,State Assembly,115,Blank,,38,,
Clinton,City of Plattsburgh W4D1,State Assembly,115,Blank,,51,,
Clinton,City of Plattsburgh W4D2,State Assembly,115,Blank,,41,,
Clinton,City of Plattsburgh W5D1,State Assembly,115,Blank,,22,,
Clinton,City of Plattsburgh W5D2,State Assembly,115,Blank,,47,,
Clinton,City of Plattsburgh W6D1,State Assembly,115,Blank,,32,,
Clinton,City of Plattsburgh W6D2,State Assembly,115,Blank,,41,,
Clinton,Clinton 001,State Assembly,115,Blank,,29,,
Clinton,Dannemora 001,State Assembly,115,Blank,,5,,
Clinton,Dannemora 002,State Assembly,115,Blank,,15,,
Clinton,Dannemora 003,State Assembly,115,Blank,,8,,
Clinton,Ellenburg 001,State Assembly,115,Blank,,15,,
Clinton,Ellenburg 002,State Assembly,115,Blank,,6,,
Clinton,Ellenburg 003,State Assembly,115,Blank,,2,,
Clinton,Mooers 001,State Assembly,115,Blank,,44,,
Clinton,Mooers 002,State Assembly,115,Blank,,23,,
Clinton,Peru 001,State Assembly,115,Blank,,30,,
Clinton,Peru 002,State Assembly,115,Blank,,33,,
Clinton,Peru 003,State Assembly,115,Blank,,24,,
Clinton,Peru 004,State Assembly,115,Blank,,52,,
Clinton,Plattsburgh 001,State Assembly,115,Blank,,24,,
Clinton,Plattsburgh 002,State Assembly,115,Blank,,57,,
Clinton,Plattsburgh 003,State Assembly,115,Blank,,30,,
Clinton,Plattsburgh 004,State Assembly,115,Blank,,44,,
Clinton,Plattsburgh 005,State Assembly,115,Blank,,22,,
Clinton,Plattsburgh 006,State Assembly,115,Blank,,66,,
Clinton,Plattsburgh 007,State Assembly,115,Blank,,45,,
Clinton,Saranac 001,State Assembly,115,Blank,,53,,
Clinton,Saranac 002,State Assembly,115,Blank,,28,,
Clinton,Saranac 003,State Assembly,115,Blank,,24,,
Clinton,Schuyler Falls 001,State Assembly,115,Blank,,36,,
Clinton,Schuyler Falls 002,State Assembly,115,Blank,,45,,
Clinton,Schuyler Falls 003,State Assembly,115,Blank,,43,,
Clinton,,State Assembly,115,Blank,,3829,,
