county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortlandville-2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Harford,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Virgil-1,U.S. Senate,,Write-ins,,0,2,0,2
Cortland,Virgil-2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Lapeer,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Marathon-1,U.S. Senate,,Write-ins,,0,1,0,1
Cortland,Marathon-2,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cuyler,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Solon,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Truxton,U.S. Senate,,Write-ins,,0,1,0,1
Cortland,Cincinnatus,U.S. Senate,,Write-ins,,0,1,1,2
Cortland,Freetown,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Taylor,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Willet,U.S. Senate,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Voids,,0,0,1,1
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Preble,U.S. Senate,,Voids,,0,0,0,0
Cortland,Scott,U.S. Senate,,Voids,,0,0,0,0
Cortland,Homer-1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Homer-2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Homer-3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Homer-4,U.S. Senate,,Voids,,0,0,0,0
Cortland,Homer-5,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-3,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-4,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-5,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cortlandville-6,U.S. Senate,,Voids,,0,0,0,0
Cortland,Harford,U.S. Senate,,Voids,,0,0,0,0
Cortland,Virgil-1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Virgil-2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Lapeer,U.S. Senate,,Voids,,0,0,0,0
Cortland,Marathon-1,U.S. Senate,,Voids,,0,0,0,0
Cortland,Marathon-2,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cuyler,U.S. Senate,,Voids,,0,0,0,0
Cortland,Solon,U.S. Senate,,Voids,,0,0,0,0
Cortland,Truxton,U.S. Senate,,Voids,,0,0,0,0
Cortland,Cincinnatus,U.S. Senate,,Voids,,0,0,0,0
Cortland,Freetown,U.S. Senate,,Voids,,0,0,0,0
Cortland,Taylor,U.S. Senate,,Voids,,0,0,0,0
Cortland,Willet,U.S. Senate,,Voids,,0,0,1,1
Cortland,Cortland Ward 1 ED 1,U.S. Senate,,Blanks,,0,8,0,8
Cortland,Cortland Ward 1 ED 3,U.S. Senate,,Blanks,,0,0,2,2
Cortland,Cortland Ward 2 ED 3,U.S. Senate,,Blanks,,2,1,0,3
Cortland,Cortland Ward 3 ED 2,U.S. Senate,,Blanks,,1,1,1,3
Cortland,Cortland Ward 2 ED 1,U.S. Senate,,Blanks,,0,1,3,4
Cortland,Cortland Ward 3 ED 3,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. Senate,,Blanks,,1,1,1,3
Cortland,Cortland Ward 3 ED 4,U.S. Senate,,Blanks,,0,1,0,1
Cortland,Cortland Ward 4 ED 1,U.S. Senate,,Blanks,,0,2,1,3
Cortland,Cortland Ward 5 ED 3,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. Senate,,Blanks,,1,1,1,3
Cortland,Cortland Ward 4 ED 2,U.S. Senate,,Blanks,,0,1,0,1
Cortland,Cortland Ward 4 ED 3,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. Senate,,Blanks,,0,5,0,5
Cortland,Cortland Ward 5 ED 2,U.S. Senate,,Blanks,,0,2,0,2
Cortland,Cortland Ward 7 ED 3,U.S. Senate,,Blanks,,1,0,0,1
Cortland,Cortland Ward 8 ED 1,U.S. Senate,,Blanks,,2,3,2,7
Cortland,Cortland Ward 7 ED 1,U.S. Senate,,Blanks,,0,5,0,5
Cortland,Cortland Ward 8 ED 2,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. Senate,,Blanks,,0,1,0,1
Cortland,Cortland Ward 2 ED 2,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. Senate,,Blanks,,0,5,1,6
Cortland,Cortland Ward 7 ED 2,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Preble,U.S. Senate,,Blanks,,0,7,0,7
Cortland,Scott,U.S. Senate,,Blanks,,0,8,1,9
Cortland,Homer-1,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Homer-2,U.S. Senate,,Blanks,,0,6,1,7
Cortland,Homer-3,U.S. Senate,,Blanks,,0,4,1,5
Cortland,Homer-4,U.S. Senate,,Blanks,,1,10,3,14
Cortland,Homer-5,U.S. Senate,,Blanks,,1,6,1,8
Cortland,Cortlandville-1,U.S. Senate,,Blanks,,0,3,0,3
Cortland,Cortlandville-2,U.S. Senate,,Blanks,,1,3,0,4
Cortland,Cortlandville-3,U.S. Senate,,Blanks,,1,3,2,6
Cortland,Cortlandville-4,U.S. Senate,,Blanks,,1,6,0,7
Cortland,Cortlandville-5,U.S. Senate,,Blanks,,0,2,0,2
Cortland,Cortlandville-6,U.S. Senate,,Blanks,,0,4,3,7
Cortland,Harford,U.S. Senate,,Blanks,,0,3,0,3
Cortland,Virgil-1,U.S. Senate,,Blanks,,0,4,0,4
Cortland,Virgil-2,U.S. Senate,,Blanks,,0,5,0,5
Cortland,Lapeer,U.S. Senate,,Blanks,,0,0,0,0
Cortland,Marathon-1,U.S. Senate,,Blanks,,0,10,1,11
Cortland,Marathon-2,U.S. Senate,,Blanks,,0,9,1,10
Cortland,Cuyler,U.S. Senate,,Blanks,,0,3,0,3
Cortland,Solon,U.S. Senate,,Blanks,,0,7,0,7
Cortland,Truxton,U.S. Senate,,Blanks,,1,6,0,7
Cortland,Cincinnatus,U.S. Senate,,Blanks,,0,9,1,10
Cortland,Freetown,U.S. Senate,,Blanks,,0,4,0,4
Cortland,Taylor,U.S. Senate,,Blanks,,0,6,0,6
Cortland,Willet,U.S. Senate,,Blanks,,0,5,0,5
Cortland,Cortland Ward 1 ED 1,U.S. House,19,Josh Riley,DEM,90,197,34,321
Cortland,Cortland Ward 1 ED 3,U.S. House,19,Josh Riley,DEM,19,21,30,70
Cortland,Cortland Ward 2 ED 3,U.S. House,19,Josh Riley,DEM,47,118,4,169
Cortland,Cortland Ward 3 ED 2,U.S. House,19,Josh Riley,DEM,18,32,2,52
Cortland,Cortland Ward 2 ED 1,U.S. House,19,Josh Riley,DEM,47,89,22,158
Cortland,Cortland Ward 3 ED 3,U.S. House,19,Josh Riley,DEM,0,7,2,9
Cortland,Cortland Ward 5 ED 1,U.S. House,19,Josh Riley,DEM,1,1,0,2
Cortland,Cortland Ward 6 ED 2,U.S. House,19,Josh Riley,DEM,5,18,6,29
Cortland,Cortland Ward 3 ED 1,U.S. House,19,Josh Riley,DEM,38,73,14,125
Cortland,Cortland Ward 3 ED 4,U.S. House,19,Josh Riley,DEM,13,29,3,45
Cortland,Cortland Ward 4 ED 1,U.S. House,19,Josh Riley,DEM,38,72,19,129
Cortland,Cortland Ward 5 ED 3,U.S. House,19,Josh Riley,DEM,3,7,2,12
Cortland,Cortland Ward 3 ED 5,U.S. House,19,Josh Riley,DEM,13,27,8,48
Cortland,Cortland Ward 4 ED 2,U.S. House,19,Josh Riley,DEM,2,18,5,25
Cortland,Cortland Ward 4 ED 3,U.S. House,19,Josh Riley,DEM,1,2,1,4
Cortland,Cortland Ward 5 ED 4,U.S. House,19,Josh Riley,DEM,18,97,20,135
Cortland,Cortland Ward 5 ED 2,U.S. House,19,Josh Riley,DEM,27,73,8,108
Cortland,Cortland Ward 7 ED 3,U.S. House,19,Josh Riley,DEM,0,1,0,1
Cortland,Cortland Ward 8 ED 1,U.S. House,19,Josh Riley,DEM,54,113,34,201
Cortland,Cortland Ward 7 ED 1,U.S. House,19,Josh Riley,DEM,77,131,33,241
Cortland,Cortland Ward 8 ED 2,U.S. House,19,Josh Riley,DEM,15,16,8,39
Cortland,Cortland Ward 1 ED 2,U.S. House,19,Josh Riley,DEM,1,6,0,7
Cortland,Cortland Ward 2 ED 2,U.S. House,19,Josh Riley,DEM,24,24,6,54
Cortland,Cortland Ward 6 ED 1,U.S. House,19,Josh Riley,DEM,91,172,33,296
Cortland,Cortland Ward 7 ED 2,U.S. House,19,Josh Riley,DEM,4,12,2,18
Cortland,Preble,U.S. House,19,Josh Riley,DEM,28,185,28,241
Cortland,Scott,U.S. House,19,Josh Riley,DEM,15,104,10,129
Cortland,Homer-1,U.S. House,19,Josh Riley,DEM,15,49,6,70
Cortland,Homer-2,U.S. House,19,Josh Riley,DEM,69,162,22,253
Cortland,Homer-3,U.S. House,19,Josh Riley,DEM,66,170,39,275
Cortland,Homer-4,U.S. House,19,Josh Riley,DEM,56,137,21,214
Cortland,Homer-5,U.S. House,19,Josh Riley,DEM,76,253,32,361
Cortland,Cortlandville-1,U.S. House,19,Josh Riley,DEM,82,223,25,330
Cortland,Cortlandville-2,U.S. House,19,Josh Riley,DEM,116,150,25,291
Cortland,Cortlandville-3,U.S. House,19,Josh Riley,DEM,47,85,16,148
Cortland,Cortlandville-4,U.S. House,19,Josh Riley,DEM,32,114,19,165
Cortland,Cortlandville-5,U.S. House,19,Josh Riley,DEM,35,59,5,99
Cortland,Cortlandville-6,U.S. House,19,Josh Riley,DEM,88,161,41,290
Cortland,Harford,U.S. House,19,Josh Riley,DEM,6,63,12,81
Cortland,Virgil-1,U.S. House,19,Josh Riley,DEM,32,116,10,158
Cortland,Virgil-2,U.S. House,19,Josh Riley,DEM,60,178,44,282
Cortland,Lapeer,U.S. House,19,Josh Riley,DEM,7,58,4,69
Cortland,Marathon-1,U.S. House,19,Josh Riley,DEM,11,91,8,110
Cortland,Marathon-2,U.S. House,19,Josh Riley,DEM,12,85,8,105
Cortland,Cuyler,U.S. House,19,Josh Riley,DEM,1,58,4,63
Cortland,Solon,U.S. House,19,Josh Riley,DEM,19,68,17,104
Cortland,Truxton,U.S. House,19,Josh Riley,DEM,11,120,6,137
Cortland,Cincinnatus,U.S. House,19,Josh Riley,DEM,6,73,4,83
Cortland,Freetown,U.S. House,19,Josh Riley,DEM,15,60,6,81
Cortland,Taylor,U.S. House,19,Josh Riley,DEM,0,40,3,43
Cortland,Willet,U.S. House,19,Josh Riley,DEM,6,59,7,72
Cortland,Cortland Ward 1 ED 1,U.S. House,19,Marcus Molinaro,REP,20,152,14,186
Cortland,Cortland Ward 1 ED 3,U.S. House,19,Marcus Molinaro,REP,0,17,12,29
Cortland,Cortland Ward 2 ED 3,U.S. House,19,Marcus Molinaro,REP,14,146,4,164
Cortland,Cortland Ward 3 ED 2,U.S. House,19,Marcus Molinaro,REP,15,30,5,50
Cortland,Cortland Ward 2 ED 1,U.S. House,19,Marcus Molinaro,REP,7,59,18,84
Cortland,Cortland Ward 3 ED 3,U.S. House,19,Marcus Molinaro,REP,1,5,1,7
Cortland,Cortland Ward 5 ED 1,U.S. House,19,Marcus Molinaro,REP,0,2,0,2
Cortland,Cortland Ward 6 ED 2,U.S. House,19,Marcus Molinaro,REP,1,9,1,11
Cortland,Cortland Ward 3 ED 1,U.S. House,19,Marcus Molinaro,REP,4,43,3,50
Cortland,Cortland Ward 3 ED 4,U.S. House,19,Marcus Molinaro,REP,1,10,2,13
Cortland,Cortland Ward 4 ED 1,U.S. House,19,Marcus Molinaro,REP,8,44,6,58
Cortland,Cortland Ward 5 ED 3,U.S. House,19,Marcus Molinaro,REP,0,4,0,4
Cortland,Cortland Ward 3 ED 5,U.S. House,19,Marcus Molinaro,REP,5,11,6,22
Cortland,Cortland Ward 4 ED 2,U.S. House,19,Marcus Molinaro,REP,1,38,5,44
Cortland,Cortland Ward 4 ED 3,U.S. House,19,Marcus Molinaro,REP,0,4,0,4
Cortland,Cortland Ward 5 ED 4,U.S. House,19,Marcus Molinaro,REP,8,64,11,83
Cortland,Cortland Ward 5 ED 2,U.S. House,19,Marcus Molinaro,REP,12,101,8,121
Cortland,Cortland Ward 7 ED 3,U.S. House,19,Marcus Molinaro,REP,2,1,0,3
Cortland,Cortland Ward 8 ED 1,U.S. House,19,Marcus Molinaro,REP,36,90,13,139
Cortland,Cortland Ward 7 ED 1,U.S. House,19,Marcus Molinaro,REP,36,121,17,174
Cortland,Cortland Ward 8 ED 2,U.S. House,19,Marcus Molinaro,REP,2,21,1,24
Cortland,Cortland Ward 1 ED 2,U.S. House,19,Marcus Molinaro,REP,0,4,0,4
Cortland,Cortland Ward 2 ED 2,U.S. House,19,Marcus Molinaro,REP,5,28,3,36
Cortland,Cortland Ward 6 ED 1,U.S. House,19,Marcus Molinaro,REP,45,161,12,218
Cortland,Cortland Ward 7 ED 2,U.S. House,19,Marcus Molinaro,REP,2,16,2,20
Cortland,Preble,U.S. House,19,Marcus Molinaro,REP,7,299,23,329
Cortland,Scott,U.S. House,19,Marcus Molinaro,REP,17,211,12,240
Cortland,Homer-1,U.S. House,19,Marcus Molinaro,REP,9,84,4,97
Cortland,Homer-2,U.S. House,19,Marcus Molinaro,REP,48,323,20,391
Cortland,Homer-3,U.S. House,19,Marcus Molinaro,REP,28,181,13,222
Cortland,Homer-4,U.S. House,19,Marcus Molinaro,REP,16,200,4,220
Cortland,Homer-5,U.S. House,19,Marcus Molinaro,REP,26,210,10,246
Cortland,Cortlandville-1,U.S. House,19,Marcus Molinaro,REP,42,232,20,294
Cortland,Cortlandville-2,U.S. House,19,Marcus Molinaro,REP,41,256,16,313
Cortland,Cortlandville-3,U.S. House,19,Marcus Molinaro,REP,29,163,24,216
Cortland,Cortlandville-4,U.S. House,19,Marcus Molinaro,REP,50,288,22,360
Cortland,Cortlandville-5,U.S. House,19,Marcus Molinaro,REP,7,92,11,110
Cortland,Cortlandville-6,U.S. House,19,Marcus Molinaro,REP,37,186,13,236
Cortland,Harford,U.S. House,19,Marcus Molinaro,REP,9,189,6,204
Cortland,Virgil-1,U.S. House,19,Marcus Molinaro,REP,5,181,5,191
Cortland,Virgil-2,U.S. House,19,Marcus Molinaro,REP,25,337,15,377
Cortland,Lapeer,U.S. House,19,Marcus Molinaro,REP,5,199,7,211
Cortland,Marathon-1,U.S. House,19,Marcus Molinaro,REP,11,263,10,284
Cortland,Marathon-2,U.S. House,19,Marcus Molinaro,REP,8,198,3,209
Cortland,Cuyler,U.S. House,19,Marcus Molinaro,REP,4,190,13,207
Cortland,Solon,U.S. House,19,Marcus Molinaro,REP,8,239,11,258
Cortland,Truxton,U.S. House,19,Marcus Molinaro,REP,10,266,10,286
Cortland,Cincinnatus,U.S. House,19,Marcus Molinaro,REP,13,235,11,259
Cortland,Freetown,U.S. House,19,Marcus Molinaro,REP,2,165,4,171
Cortland,Taylor,U.S. House,19,Marcus Molinaro,REP,4,135,6,145
Cortland,Willet,U.S. House,19,Marcus Molinaro,REP,9,218,5,232
Cortland,Cortland Ward 1 ED 1,U.S. House,19,Marcus Molinaro,CON,1,11,1,13
Cortland,Cortland Ward 1 ED 3,U.S. House,19,Marcus Molinaro,CON,0,2,1,3
Cortland,Cortland Ward 2 ED 3,U.S. House,19,Marcus Molinaro,CON,3,15,1,19
Cortland,Cortland Ward 3 ED 2,U.S. House,19,Marcus Molinaro,CON,0,4,0,4
Cortland,Cortland Ward 2 ED 1,U.S. House,19,Marcus Molinaro,CON,0,12,1,13
Cortland,Cortland Ward 3 ED 3,U.S. House,19,Marcus Molinaro,CON,0,0,1,1
Cortland,Cortland Ward 5 ED 1,U.S. House,19,Marcus Molinaro,CON,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,19,Marcus Molinaro,CON,0,2,0,2
Cortland,Cortland Ward 3 ED 1,U.S. House,19,Marcus Molinaro,CON,0,7,2,9
Cortland,Cortland Ward 3 ED 4,U.S. House,19,Marcus Molinaro,CON,1,2,0,3
Cortland,Cortland Ward 4 ED 1,U.S. House,19,Marcus Molinaro,CON,1,1,0,2
Cortland,Cortland Ward 5 ED 3,U.S. House,19,Marcus Molinaro,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 5,U.S. House,19,Marcus Molinaro,CON,0,1,1,2
Cortland,Cortland Ward 4 ED 2,U.S. House,19,Marcus Molinaro,CON,0,4,1,5
Cortland,Cortland Ward 4 ED 3,U.S. House,19,Marcus Molinaro,CON,0,3,0,3
Cortland,Cortland Ward 5 ED 4,U.S. House,19,Marcus Molinaro,CON,1,6,0,7
Cortland,Cortland Ward 5 ED 2,U.S. House,19,Marcus Molinaro,CON,2,12,0,14
Cortland,Cortland Ward 7 ED 3,U.S. House,19,Marcus Molinaro,CON,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,19,Marcus Molinaro,CON,4,11,2,17
Cortland,Cortland Ward 7 ED 1,U.S. House,19,Marcus Molinaro,CON,2,17,0,19
Cortland,Cortland Ward 8 ED 2,U.S. House,19,Marcus Molinaro,CON,2,6,0,8
Cortland,Cortland Ward 1 ED 2,U.S. House,19,Marcus Molinaro,CON,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,19,Marcus Molinaro,CON,2,4,2,8
Cortland,Cortland Ward 6 ED 1,U.S. House,19,Marcus Molinaro,CON,6,28,3,37
Cortland,Cortland Ward 7 ED 2,U.S. House,19,Marcus Molinaro,CON,0,5,0,5
Cortland,Preble,U.S. House,19,Marcus Molinaro,CON,4,34,4,42
Cortland,Scott,U.S. House,19,Marcus Molinaro,CON,0,22,2,24
Cortland,Homer-1,U.S. House,19,Marcus Molinaro,CON,0,9,1,10
Cortland,Homer-2,U.S. House,19,Marcus Molinaro,CON,7,46,2,55
Cortland,Homer-3,U.S. House,19,Marcus Molinaro,CON,4,19,3,26
Cortland,Homer-4,U.S. House,19,Marcus Molinaro,CON,0,17,1,18
Cortland,Homer-5,U.S. House,19,Marcus Molinaro,CON,2,33,4,39
Cortland,Cortlandville-1,U.S. House,19,Marcus Molinaro,CON,6,28,2,36
Cortland,Cortlandville-2,U.S. House,19,Marcus Molinaro,CON,8,19,2,29
Cortland,Cortlandville-3,U.S. House,19,Marcus Molinaro,CON,2,19,3,24
Cortland,Cortlandville-4,U.S. House,19,Marcus Molinaro,CON,4,38,3,45
Cortland,Cortlandville-5,U.S. House,19,Marcus Molinaro,CON,3,12,4,19
Cortland,Cortlandville-6,U.S. House,19,Marcus Molinaro,CON,7,25,3,35
Cortland,Harford,U.S. House,19,Marcus Molinaro,CON,1,14,0,15
Cortland,Virgil-1,U.S. House,19,Marcus Molinaro,CON,3,24,0,27
Cortland,Virgil-2,U.S. House,19,Marcus Molinaro,CON,6,34,1,41
Cortland,Lapeer,U.S. House,19,Marcus Molinaro,CON,1,15,0,16
Cortland,Marathon-1,U.S. House,19,Marcus Molinaro,CON,1,16,1,18
Cortland,Marathon-2,U.S. House,19,Marcus Molinaro,CON,0,20,0,20
Cortland,Cuyler,U.S. House,19,Marcus Molinaro,CON,0,29,5,34
Cortland,Solon,U.S. House,19,Marcus Molinaro,CON,1,16,7,24
Cortland,Truxton,U.S. House,19,Marcus Molinaro,CON,2,45,1,48
Cortland,Cincinnatus,U.S. House,19,Marcus Molinaro,CON,1,28,1,30
Cortland,Freetown,U.S. House,19,Marcus Molinaro,CON,0,14,0,14
Cortland,Taylor,U.S. House,19,Marcus Molinaro,CON,0,9,1,10
Cortland,Willet,U.S. House,19,Marcus Molinaro,CON,0,21,2,23
Cortland,Cortland Ward 1 ED 1,U.S. House,19,Josh Riley,WOR,10,19,1,30
Cortland,Cortland Ward 1 ED 3,U.S. House,19,Josh Riley,WOR,1,1,1,3
Cortland,Cortland Ward 2 ED 3,U.S. House,19,Josh Riley,WOR,3,16,0,19
Cortland,Cortland Ward 3 ED 2,U.S. House,19,Josh Riley,WOR,3,3,0,6
Cortland,Cortland Ward 2 ED 1,U.S. House,19,Josh Riley,WOR,4,16,1,21
Cortland,Cortland Ward 3 ED 3,U.S. House,19,Josh Riley,WOR,0,1,0,1
Cortland,Cortland Ward 5 ED 1,U.S. House,19,Josh Riley,WOR,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,19,Josh Riley,WOR,0,2,0,2
Cortland,Cortland Ward 3 ED 1,U.S. House,19,Josh Riley,WOR,2,5,1,8
Cortland,Cortland Ward 3 ED 4,U.S. House,19,Josh Riley,WOR,0,2,0,2
Cortland,Cortland Ward 4 ED 1,U.S. House,19,Josh Riley,WOR,2,9,2,13
Cortland,Cortland Ward 5 ED 3,U.S. House,19,Josh Riley,WOR,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,19,Josh Riley,WOR,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. House,19,Josh Riley,WOR,0,2,0,2
Cortland,Cortland Ward 4 ED 3,U.S. House,19,Josh Riley,WOR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,19,Josh Riley,WOR,3,10,1,14
Cortland,Cortland Ward 5 ED 2,U.S. House,19,Josh Riley,WOR,4,9,0,13
Cortland,Cortland Ward 7 ED 3,U.S. House,19,Josh Riley,WOR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,19,Josh Riley,WOR,6,10,4,20
Cortland,Cortland Ward 7 ED 1,U.S. House,19,Josh Riley,WOR,8,15,5,28
Cortland,Cortland Ward 8 ED 2,U.S. House,19,Josh Riley,WOR,1,3,6,10
Cortland,Cortland Ward 1 ED 2,U.S. House,19,Josh Riley,WOR,0,3,0,3
Cortland,Cortland Ward 2 ED 2,U.S. House,19,Josh Riley,WOR,4,7,0,11
Cortland,Cortland Ward 6 ED 1,U.S. House,19,Josh Riley,WOR,11,18,3,32
Cortland,Cortland Ward 7 ED 2,U.S. House,19,Josh Riley,WOR,0,2,0,2
Cortland,Preble,U.S. House,19,Josh Riley,WOR,4,11,3,18
Cortland,Scott,U.S. House,19,Josh Riley,WOR,0,15,2,17
Cortland,Homer-1,U.S. House,19,Josh Riley,WOR,0,8,1,9
Cortland,Homer-2,U.S. House,19,Josh Riley,WOR,5,17,4,26
Cortland,Homer-3,U.S. House,19,Josh Riley,WOR,5,16,1,22
Cortland,Homer-4,U.S. House,19,Josh Riley,WOR,3,13,1,17
Cortland,Homer-5,U.S. House,19,Josh Riley,WOR,6,24,4,34
Cortland,Cortlandville-1,U.S. House,19,Josh Riley,WOR,5,18,2,25
Cortland,Cortlandville-2,U.S. House,19,Josh Riley,WOR,6,14,1,21
Cortland,Cortlandville-3,U.S. House,19,Josh Riley,WOR,4,7,3,14
Cortland,Cortlandville-4,U.S. House,19,Josh Riley,WOR,4,12,3,19
Cortland,Cortlandville-5,U.S. House,19,Josh Riley,WOR,2,6,0,8
Cortland,Cortlandville-6,U.S. House,19,Josh Riley,WOR,6,15,4,25
Cortland,Harford,U.S. House,19,Josh Riley,WOR,2,18,0,20
Cortland,Virgil-1,U.S. House,19,Josh Riley,WOR,2,19,0,21
Cortland,Virgil-2,U.S. House,19,Josh Riley,WOR,4,22,3,29
Cortland,Lapeer,U.S. House,19,Josh Riley,WOR,1,7,0,8
Cortland,Marathon-1,U.S. House,19,Josh Riley,WOR,1,11,2,14
Cortland,Marathon-2,U.S. House,19,Josh Riley,WOR,0,14,0,14
Cortland,Cuyler,U.S. House,19,Josh Riley,WOR,0,12,2,14
Cortland,Solon,U.S. House,19,Josh Riley,WOR,0,12,2,14
Cortland,Truxton,U.S. House,19,Josh Riley,WOR,3,19,0,22
Cortland,Cincinnatus,U.S. House,19,Josh Riley,WOR,0,8,1,9
Cortland,Freetown,U.S. House,19,Josh Riley,WOR,0,8,1,9
Cortland,Taylor,U.S. House,19,Josh Riley,WOR,0,7,0,7
Cortland,Willet,U.S. House,19,Josh Riley,WOR,1,3,0,4
Cortland,Cortland Ward 1 ED 1,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,19,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,19,Write-ins,,0,0,0,0
