county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Tuxedo - D1,44,0,132,176
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Tuxedo - D2,51,0,195,246
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Tuxedo - D3,82,0,130,212
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Tuxedo - D4,75,0,199,274
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D1,62,0,135,197
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D2,84,0,169,253
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D3,55,0,237,292
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D4,34,0,92,126
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D5,20,0,54,74
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D6,81,0,253,334
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W1 - D7,30,0,90,120
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D1,47,0,130,177
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D2,62,0,170,232
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D3,55,0,76,131
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D4,62,0,237,299
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D5,63,0,172,235
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D6,49,0,120,169
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W2 - D7,46,0,100,146
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D1,83,0,236,319
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D2,64,0,227,291
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D3,165,0,330,495
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D4,93,0,232,325
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D5,69,0,133,202
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D6,137,0,263,400
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W3 - D7,143,0,441,584
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W4 - D1,59,0,163,222
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W4 - D2,22,0,84,106
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W4 - D3,51,0,132,183
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W4 - D4,77,0,172,249
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wallkill - W4 - D5,74,0,144,218
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D1,52,0,131,183
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D2,64,0,148,212
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D3,62,0,182,244
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D4,84,0,240,324
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D5,80,0,172,252
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D6,55,0,114,169
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D7,42,0,140,182
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D8,112,0,215,327
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D9,87,0,163,250
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D10,55,0,135,190
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D11,57,0,155,212
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D12,77,0,160,237
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D13,96,0,187,283
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D14,41,0,135,176
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D15,36,0,110,146
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D16,85,0,185,270
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D17,47,0,125,172
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D18,50,0,117,167
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D19,85,0,168,253
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D20,84,0,202,286
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D21,127,0,218,345
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D22,83,0,234,317
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D23,92,0,202,294
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D24,74,0,170,244
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D25,74,0,172,246
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D26,97,0,199,296
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D27,62,0,190,252
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D28,59,0,192,251
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D29,66,0,255,321
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D30,35,0,118,153
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Warwick - D31,41,0,107,148
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D1,57,0,146,203
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D2,74,0,194,268
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D3,72,0,156,228
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D4,63,0,137,200
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D5,40,0,131,171
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Wawayanda - D6,71,0,172,243
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D1,40,0,150,190
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D2,72,0,164,236
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D3,70,0,193,263
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D4,63,0,123,186
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D5,111,0,236,347
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D6,68,0,190,258
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D7,65,0,161,226
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D8,57,0,160,217
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D9,48,0,128,176
Orange,State Supreme Court Justice 9th Judicial District,,E. Loren Williams,DEM,Woodbury - D10,127,0,268,395
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D1,50,0,178,228
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D2,20,0,75,95
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D3,39,0,148,187
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D4,11,0,58,69
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D5,49,0,112,161
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W1 - D6,38,0,108,146
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D1,31,0,97,128
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D2,35,0,127,162
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D3,46,0,143,189
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D4,71,0,209,280
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D5,21,0,116,137
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D6,35,0,117,152
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W2 - D7,23,0,64,87
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D1,38,0,182,220
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D2,32,0,147,179
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D3,28,0,87,115
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D4,59,0,203,262
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D5,36,0,161,197
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W3 - D6,0,0,0,0
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D1,73,0,251,324
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D2,62,0,220,282
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D3,21,0,93,114
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D4,76,0,229,305
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D5,75,0,228,303
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D6,163,0,369,532
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D7,72,0,339,411
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Middletown - W4 - D8,14,0,32,46
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W1 - D1,50,0,193,243
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W1 - D2,65,0,330,395
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W1 - D3,53,0,182,235
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W1 - D4,77,0,218,295
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W2 - D1,56,0,292,348
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W2 - D2,77,0,398,475
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W3 - D1,87,0,230,317
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W3 - D2,73,0,349,422
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W3 - D3,72,0,338,410
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W3 - D4,35,0,163,198
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W4 - D1,11,0,36,47
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W4 - D2,44,0,199,243
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W4 - D3,56,0,238,294
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W4 - D4,58,0,231,289
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,City of Newburgh - W4 - D5,28,0,129,157
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W1 - D1,46,0,173,219
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W1 - D2,11,0,35,46
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W2 - D1,44,0,119,163
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W2 - D2,40,0,101,141
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W3 - D1,43,0,121,164
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W3 - D2,40,0,123,163
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W4 - D1,51,0,113,164
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Port Jervis - W4 - D2,47,0,89,136
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W1 - D1,31,0,145,176
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W1 - D2,101,0,249,350
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W1 - D3,63,0,179,242
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W1 - D4,3,0,25,28
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W2 - D1,18,0,83,101
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W2 - D2,70,0,177,247
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W2 - D3,71,0,137,208
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W3 - D1,53,0,143,196
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W3 - D2,50,0,129,179
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W3 - D3,39,0,131,170
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W3 - D4,11,0,19,30
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W4 - D1,40,0,163,203
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W4 - D2,59,0,147,206
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W4 - D3,29,0,106,135
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W5 - D1,71,0,116,187
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W5 - D2,5,0,19,24
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W5 - D3,60,0,146,206
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W5 - D4,42,0,125,167
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W5 - D5,15,0,20,35
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W6 - D1,58,0,100,158
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W6 - D2,67,0,128,195
Orange,State Supreme Court Justice 9th Judicial District,,Alexandra D. Murphy,DEM,Blooming Grove - W6 - D3,87,0,167,254
