county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Delaware,HR 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,KR 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,KR 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MA 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,ME 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,ME 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MI 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MI 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MI 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MI 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,MI 5,U.S. House,19,Write-ins,,0,0,0,0
Delaware,RX 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,RX 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,RX 3,U.S. House,19,Write-ins,,1,0,0,1
Delaware,RX 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 5,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 6,U.S. House,19,Write-ins,,0,0,0,0
Delaware,SD 7,U.S. House,19,Write-ins,,0,0,0,0
Delaware,ST 1,U.S. House,19,Write-ins,,1,1,0,0
Delaware,ST 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,TM 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,WL 1,U.S. House,19,Write-ins,,0,0,0,0
Delaware,WL 2,U.S. House,19,Write-ins,,0,0,0,0
Delaware,WL 3,U.S. House,19,Write-ins,,0,0,0,0
Delaware,WL 4,U.S. House,19,Write-ins,,0,0,0,0
Delaware,WL 5,U.S. House,19,Write-ins,,0,0,0,0
Delaware,AN 1,State Senate,51,Eric Ball,DEM,223,127,53,43
Delaware,AN 2,State Senate,51,Eric Ball,DEM,98,59,21,18
Delaware,BV 1,State Senate,51,Eric Ball,DEM,219,126,53,40
Delaware,CO 1,State Senate,51,Eric Ball,DEM,80,53,10,17
Delaware,CO 2,State Senate,51,Eric Ball,DEM,69,48,5,16
Delaware,CO 3,State Senate,51,Eric Ball,DEM,42,23,11,8
Delaware,CO 4,State Senate,51,Eric Ball,DEM,34,20,4,10
Delaware,DA 1,State Senate,51,Eric Ball,DEM,75,66,5,4
Delaware,DA 2,State Senate,51,Eric Ball,DEM,198,144,25,29
Delaware,DL 1,State Senate,51,Eric Ball,DEM,197,100,73,24
Delaware,DL 2,State Senate,51,Eric Ball,DEM,164,71,70,23
Delaware,DL 3,State Senate,51,Eric Ball,DEM,160,76,59,25
Delaware,DL 4,State Senate,51,Eric Ball,DEM,169,66,78,25
Delaware,DP 1,State Senate,51,Eric Ball,DEM,63,51,0,12
Delaware,DP 2,State Senate,51,Eric Ball,DEM,45,37,1,7
Delaware,FR 1,State Senate,51,Eric Ball,DEM,102,75,16,11
Delaware,FR 2,State Senate,51,Eric Ball,DEM,122,72,25,25
Delaware,FR 3,State Senate,51,Eric Ball,DEM,166,127,18,21
Delaware,HM 1,State Senate,51,Eric Ball,DEM,221,149,56,16
Delaware,HN 1,State Senate,51,Eric Ball,DEM,59,41,4,14
Delaware,HN 2,State Senate,51,Eric Ball,DEM,51,31,7,13
Delaware,HN 3,State Senate,51,Eric Ball,DEM,92,68,7,17
Delaware,HN 4,State Senate,51,Eric Ball,DEM,24,21,0,3
Delaware,HN 5,State Senate,51,Eric Ball,DEM,14,13,0,1
Delaware,HN 6,State Senate,51,Eric Ball,DEM,31,26,1,4
Delaware,HR 1,State Senate,51,Eric Ball,DEM,198,133,29,36
Delaware,KR 1,State Senate,51,Eric Ball,DEM,120,78,29,13
Delaware,KR 2,State Senate,51,Eric Ball,DEM,120,68,35,17
Delaware,MA 1,State Senate,51,Eric Ball,DEM,102,74,7,21
Delaware,ME 1,State Senate,51,Eric Ball,DEM,118,53,43,22
Delaware,ME 2,State Senate,51,Eric Ball,DEM,166,125,31,10
Delaware,MI 1,State Senate,51,Eric Ball,DEM,188,130,19,39
Delaware,MI 2,State Senate,51,Eric Ball,DEM,247,164,54,29
Delaware,MI 3,State Senate,51,Eric Ball,DEM,114,74,20,20
Delaware,MI 4,State Senate,51,Eric Ball,DEM,91,59,18,14
Delaware,MI 5,State Senate,51,Eric Ball,DEM,86,67,5,14
Delaware,RX 1,State Senate,51,Eric Ball,DEM,62,44,5,13
Delaware,RX 2,State Senate,51,Eric Ball,DEM,103,64,15,24
Delaware,RX 3,State Senate,51,Eric Ball,DEM,175,125,24,26
Delaware,RX 4,State Senate,51,Eric Ball,DEM,112,79,8,25
Delaware,SD 1,State Senate,51,Eric Ball,DEM,96,67,15,14
Delaware,SD 2,State Senate,51,Eric Ball,DEM,93,74,7,12
Delaware,SD 3,State Senate,51,Eric Ball,DEM,86,60,13,13
Delaware,SD 4,State Senate,51,Eric Ball,DEM,84,70,3,11
Delaware,SD 5,State Senate,51,Eric Ball,DEM,61,54,2,5
Delaware,SD 6,State Senate,51,Eric Ball,DEM,149,131,1,17
Delaware,SD 7,State Senate,51,Eric Ball,DEM,81,64,2,15
Delaware,ST 1,State Senate,51,Eric Ball,DEM,155,112,25,18
Delaware,ST 2,State Senate,51,Eric Ball,DEM,110,74,14,22
Delaware,TM 1,State Senate,51,Eric Ball,DEM,114,87,12,15
Delaware,WL 1,State Senate,51,Eric Ball,DEM,138,113,15,10
Delaware,WL 2,State Senate,51,Eric Ball,DEM,148,103,28,17
Delaware,WL 3,State Senate,51,Eric Ball,DEM,113,88,10,15
Delaware,WL 4,State Senate,51,Eric Ball,DEM,133,108,9,16
Delaware,WL 5,State Senate,51,Eric Ball,DEM,115,100,5,10
Delaware,AN 1,State Senate,51,Peter K. Oberacker,REP,215,177,19,19
Delaware,AN 2,State Senate,51,Peter K. Oberacker,REP,111,97,2,12
Delaware,BV 1,State Senate,51,Peter K. Oberacker,REP,179,156,13,10
Delaware,CO 1,State Senate,51,Peter K. Oberacker,REP,251,229,7,15
Delaware,CO 2,State Senate,51,Peter K. Oberacker,REP,115,112,1,2
Delaware,CO 3,State Senate,51,Peter K. Oberacker,REP,88,86,0,2
Delaware,CO 4,State Senate,51,Peter K. Oberacker,REP,143,136,1,6
Delaware,DA 1,State Senate,51,Peter K. Oberacker,REP,254,238,4,12
Delaware,DA 2,State Senate,51,Peter K. Oberacker,REP,381,347,10,24
Delaware,DL 1,State Senate,51,Peter K. Oberacker,REP,216,178,26,12
Delaware,DL 2,State Senate,51,Peter K. Oberacker,REP,156,123,27,6
Delaware,DL 3,State Senate,51,Peter K. Oberacker,REP,171,134,25,12
Delaware,DL 4,State Senate,51,Peter K. Oberacker,REP,114,82,23,9
Delaware,DP 1,State Senate,51,Peter K. Oberacker,REP,240,228,0,12
Delaware,DP 2,State Senate,51,Peter K. Oberacker,REP,116,107,2,7
Delaware,FR 1,State Senate,51,Peter K. Oberacker,REP,223,200,10,13
Delaware,FR 2,State Senate,51,Peter K. Oberacker,REP,154,133,9,12
Delaware,FR 3,State Senate,51,Peter K. Oberacker,REP,278,243,17,18
Delaware,HM 1,State Senate,51,Peter K. Oberacker,REP,341,289,23,29
Delaware,HN 1,State Senate,51,Peter K. Oberacker,REP,130,123,2,5
Delaware,HN 2,State Senate,51,Peter K. Oberacker,REP,118,100,11,7
Delaware,HN 3,State Senate,51,Peter K. Oberacker,REP,239,219,2,18
Delaware,HN 4,State Senate,51,Peter K. Oberacker,REP,112,98,2,12
Delaware,HN 5,State Senate,51,Peter K. Oberacker,REP,109,100,3,6
Delaware,HN 6,State Senate,51,Peter K. Oberacker,REP,123,114,0,9
Delaware,HR 1,State Senate,51,Peter K. Oberacker,REP,386,343,20,23
Delaware,KR 1,State Senate,51,Peter K. Oberacker,REP,225,194,17,14
Delaware,KR 2,State Senate,51,Peter K. Oberacker,REP,210,190,9,11
Delaware,MA 1,State Senate,51,Peter K. Oberacker,REP,378,357,4,17
Delaware,ME 1,State Senate,51,Peter K. Oberacker,REP,140,104,22,14
Delaware,ME 2,State Senate,51,Peter K. Oberacker,REP,282,256,14,12
Delaware,MI 1,State Senate,51,Peter K. Oberacker,REP,239,158,9,72
Delaware,MI 2,State Senate,51,Peter K. Oberacker,REP,183,162,13,8
Delaware,MI 3,State Senate,51,Peter K. Oberacker,REP,138,113,13,12
Delaware,MI 4,State Senate,51,Peter K. Oberacker,REP,68,62,4,2
Delaware,MI 5,State Senate,51,Peter K. Oberacker,REP,133,121,4,8
Delaware,RX 1,State Senate,51,Peter K. Oberacker,REP,256,240,4,12
Delaware,RX 2,State Senate,51,Peter K. Oberacker,REP,95,81,7,7
Delaware,RX 3,State Senate,51,Peter K. Oberacker,REP,148,135,4,9
Delaware,RX 4,State Senate,51,Peter K. Oberacker,REP,144,125,3,16
Delaware,SD 1,State Senate,51,Peter K. Oberacker,REP,204,196,4,4
Delaware,SD 2,State Senate,51,Peter K. Oberacker,REP,132,119,5,8
Delaware,SD 3,State Senate,51,Peter K. Oberacker,REP,216,181,18,17
Delaware,SD 4,State Senate,51,Peter K. Oberacker,REP,145,129,7,9
Delaware,SD 5,State Senate,51,Peter K. Oberacker,REP,133,121,0,12
Delaware,SD 6,State Senate,51,Peter K. Oberacker,REP,201,189,3,9
Delaware,SD 7,State Senate,51,Peter K. Oberacker,REP,174,154,10,10
Delaware,ST 1,State Senate,51,Peter K. Oberacker,REP,283,246,18,19
Delaware,ST 2,State Senate,51,Peter K. Oberacker,REP,186,161,7,18
Delaware,TM 1,State Senate,51,Peter K. Oberacker,REP,318,290,10,18
Delaware,WL 1,State Senate,51,Peter K. Oberacker,REP,337,308,12,17
Delaware,WL 2,State Senate,51,Peter K. Oberacker,REP,191,166,11,14
Delaware,WL 3,State Senate,51,Peter K. Oberacker,REP,225,199,18,8
Delaware,WL 4,State Senate,51,Peter K. Oberacker,REP,273,247,10,16
Delaware,WL 5,State Senate,51,Peter K. Oberacker,REP,310,275,8,27
Delaware,AN 1,State Senate,51,Peter K. Oberacker,CON,23,21,2,0
Delaware,AN 2,State Senate,51,Peter K. Oberacker,CON,9,6,3,0
Delaware,BV 1,State Senate,51,Peter K. Oberacker,CON,15,11,2,2
Delaware,CO 1,State Senate,51,Peter K. Oberacker,CON,20,20,0,0
Delaware,CO 2,State Senate,51,Peter K. Oberacker,CON,9,8,0,1
Delaware,CO 3,State Senate,51,Peter K. Oberacker,CON,5,5,0,0
Delaware,CO 4,State Senate,51,Peter K. Oberacker,CON,15,14,1,0
Delaware,DA 1,State Senate,51,Peter K. Oberacker,CON,47,43,1,3
Delaware,DA 2,State Senate,51,Peter K. Oberacker,CON,33,31,0,2
Delaware,DL 1,State Senate,51,Peter K. Oberacker,CON,20,17,2,1
Delaware,DL 2,State Senate,51,Peter K. Oberacker,CON,17,16,1,0
Delaware,DL 3,State Senate,51,Peter K. Oberacker,CON,27,18,5,4
Delaware,DL 4,State Senate,51,Peter K. Oberacker,CON,13,10,2,1
Delaware,DP 1,State Senate,51,Peter K. Oberacker,CON,17,12,0,5
Delaware,DP 2,State Senate,51,Peter K. Oberacker,CON,9,7,0,2
Delaware,FR 1,State Senate,51,Peter K. Oberacker,CON,20,17,2,1
Delaware,FR 2,State Senate,51,Peter K. Oberacker,CON,20,17,0,3
Delaware,FR 3,State Senate,51,Peter K. Oberacker,CON,27,25,1,1
Delaware,HM 1,State Senate,51,Peter K. Oberacker,CON,33,31,2,0
Delaware,HN 1,State Senate,51,Peter K. Oberacker,CON,12,11,1,0
Delaware,HN 2,State Senate,51,Peter K. Oberacker,CON,6,6,0,0
Delaware,HN 3,State Senate,51,Peter K. Oberacker,CON,10,7,1,2
Delaware,HN 4,State Senate,51,Peter K. Oberacker,CON,5,4,0,1
Delaware,HN 5,State Senate,51,Peter K. Oberacker,CON,3,2,0,1
Delaware,HN 6,State Senate,51,Peter K. Oberacker,CON,6,6,0,0
Delaware,HR 1,State Senate,51,Peter K. Oberacker,CON,53,50,1,2
Delaware,KR 1,State Senate,51,Peter K. Oberacker,CON,28,22,3,3
Delaware,KR 2,State Senate,51,Peter K. Oberacker,CON,21,15,2,4
Delaware,MA 1,State Senate,51,Peter K. Oberacker,CON,24,21,3,0
Delaware,ME 1,State Senate,51,Peter K. Oberacker,CON,35,26,9,0
Delaware,ME 2,State Senate,51,Peter K. Oberacker,CON,21,20,1,0
Delaware,MI 1,State Senate,51,Peter K. Oberacker,CON,32,28,1,3
Delaware,MI 2,State Senate,51,Peter K. Oberacker,CON,17,15,1,1
Delaware,MI 3,State Senate,51,Peter K. Oberacker,CON,18,15,2,1
Delaware,MI 4,State Senate,51,Peter K. Oberacker,CON,6,5,1,0
Delaware,MI 5,State Senate,51,Peter K. Oberacker,CON,11,9,1,1
Delaware,RX 1,State Senate,51,Peter K. Oberacker,CON,40,37,1,2
Delaware,RX 2,State Senate,51,Peter K. Oberacker,CON,10,9,0,1
Delaware,RX 3,State Senate,51,Peter K. Oberacker,CON,12,11,1,0
Delaware,RX 4,State Senate,51,Peter K. Oberacker,CON,14,12,0,2
Delaware,SD 1,State Senate,51,Peter K. Oberacker,CON,17,17,0,0
Delaware,SD 2,State Senate,51,Peter K. Oberacker,CON,9,9,0,0
Delaware,SD 3,State Senate,51,Peter K. Oberacker,CON,12,12,0,0
Delaware,SD 4,State Senate,51,Peter K. Oberacker,CON,13,11,2,0
Delaware,SD 5,State Senate,51,Peter K. Oberacker,CON,8,6,1,1
Delaware,SD 6,State Senate,51,Peter K. Oberacker,CON,12,12,0,0
Delaware,SD 7,State Senate,51,Peter K. Oberacker,CON,14,14,0,0
Delaware,ST 1,State Senate,51,Peter K. Oberacker,CON,39,35,0,4
Delaware,ST 2,State Senate,51,Peter K. Oberacker,CON,24,22,2,0
Delaware,TM 1,State Senate,51,Peter K. Oberacker,CON,30,28,2,0
Delaware,WL 1,State Senate,51,Peter K. Oberacker,CON,23,20,3,0
Delaware,WL 2,State Senate,51,Peter K. Oberacker,CON,10,10,0,0
Delaware,WL 3,State Senate,51,Peter K. Oberacker,CON,14,13,1,0
Delaware,WL 4,State Senate,51,Peter K. Oberacker,CON,22,21,0,1
Delaware,WL 5,State Senate,51,Peter K. Oberacker,CON,18,13,0,5
Delaware,AN 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,AN 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,BV 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,CO 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,CO 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,CO 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,CO 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DA 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DA 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DL 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DL 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DL 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DL 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DP 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,DP 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,FR 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,FR 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,FR 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HM 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 5,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HN 6,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,HR 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,KR 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,KR 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MA 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,ME 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,ME 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MI 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MI 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MI 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MI 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,MI 5,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,RX 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,RX 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,RX 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,RX 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 5,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 6,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,SD 7,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,ST 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,ST 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,TM 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,WL 1,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,WL 2,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,WL 3,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,WL 4,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,WL 5,State Senate,51,Alexandria Ocasio-Cortez,,0,0,0,0
Delaware,AN 1,State Senate,51,Under Votes,,9,6,1,2
Delaware,AN 2,State Senate,51,Under Votes,,9,5,2,2
Delaware,BV 1,State Senate,51,Under Votes,,13,10,3,0
Delaware,CO 1,State Senate,51,Under Votes,,5,5,0,0
Delaware,CO 2,State Senate,51,Under Votes,,2,1,0,1
Delaware,CO 3,State Senate,51,Under Votes,,2,2,0,0
Delaware,CO 4,State Senate,51,Under Votes,,0,0,0,0
Delaware,DA 1,State Senate,51,Under Votes,,6,6,0,0
Delaware,DA 2,State Senate,51,Under Votes,,10,7,1,2
Delaware,DL 1,State Senate,51,Under Votes,,12,9,3,0
Delaware,DL 2,State Senate,51,Under Votes,,9,5,4,0
Delaware,DL 3,State Senate,51,Under Votes,,7,2,2,3
Delaware,DL 4,State Senate,51,Under Votes,,7,4,1,2
Delaware,DP 1,State Senate,51,Under Votes,,10,8,0,2
Delaware,DP 2,State Senate,51,Under Votes,,3,3,0,0
Delaware,FR 1,State Senate,51,Under Votes,,5,2,2,1
Delaware,FR 2,State Senate,51,Under Votes,,10,8,0,2
Delaware,FR 3,State Senate,51,Under Votes,,9,8,0,1
Delaware,HM 1,State Senate,51,Under Votes,,8,6,0,2
Delaware,HN 1,State Senate,51,Under Votes,,5,4,1,0
Delaware,HN 2,State Senate,51,Under Votes,,3,1,1,1
Delaware,HN 3,State Senate,51,Under Votes,,5,4,0,1
Delaware,HN 4,State Senate,51,Under Votes,,4,4,0,0
Delaware,HN 5,State Senate,51,Under Votes,,5,5,0,0
Delaware,HN 6,State Senate,51,Under Votes,,5,5,0,0
Delaware,HR 1,State Senate,51,Under Votes,,7,6,0,1
Delaware,KR 1,State Senate,51,Under Votes,,6,3,3,0
Delaware,KR 2,State Senate,51,Under Votes,,8,7,1,0
Delaware,MA 1,State Senate,51,Under Votes,,11,9,1,1
Delaware,ME 1,State Senate,51,Under Votes,,4,3,1,0
Delaware,ME 2,State Senate,51,Under Votes,,10,9,1,0
Delaware,MI 1,State Senate,51,Under Votes,,7,7,0,0
Delaware,MI 2,State Senate,51,Under Votes,,8,8,0,0
Delaware,MI 3,State Senate,51,Under Votes,,3,2,0,1
Delaware,MI 4,State Senate,51,Under Votes,,2,2,0,0
Delaware,MI 5,State Senate,51,Under Votes,,6,6,0,0
Delaware,RX 1,State Senate,51,Under Votes,,2,2,0,0
Delaware,RX 2,State Senate,51,Under Votes,,3,3,0,0
Delaware,RX 3,State Senate,51,Under Votes,,4,4,0,0
Delaware,RX 4,State Senate,51,Under Votes,,5,5,0,0
Delaware,SD 1,State Senate,51,Under Votes,,7,5,0,2
Delaware,SD 2,State Senate,51,Under Votes,,4,4,0,0
Delaware,SD 3,State Senate,51,Under Votes,,4,4,0,0
Delaware,SD 4,State Senate,51,Under Votes,,3,3,0,0
Delaware,SD 5,State Senate,51,Under Votes,,5,4,0,1
Delaware,SD 6,State Senate,51,Under Votes,,7,7,0,0
Delaware,SD 7,State Senate,51,Under Votes,,7,6,1,0
Delaware,ST 1,State Senate,51,Under Votes,,3,3,0,0
Delaware,ST 2,State Senate,51,Under Votes,,5,4,0,1
Delaware,TM 1,State Senate,51,Under Votes,,5,4,0,1
Delaware,WL 1,State Senate,51,Under Votes,,8,6,2,0
Delaware,WL 2,State Senate,51,Under Votes,,6,5,1,0
Delaware,WL 3,State Senate,51,Under Votes,,8,5,1,2
Delaware,WL 4,State Senate,51,Under Votes,,8,6,1,1
Delaware,WL 5,State Senate,51,Under Votes,,4,3,1,0
Delaware,AN 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,AN 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,BV 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,CO 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,CO 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,CO 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,CO 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,DA 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,DA 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,DL 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,DL 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,DL 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,DL 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,DP 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,DP 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,FR 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,FR 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,FR 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,HM 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 5,State Senate,51,Over Votes,,0,0,0,0
Delaware,HN 6,State Senate,51,Over Votes,,0,0,0,0
Delaware,HR 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,KR 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,KR 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,MA 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,ME 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,ME 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,MI 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,MI 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,MI 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,MI 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,MI 5,State Senate,51,Over Votes,,0,0,0,0
Delaware,RX 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,RX 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,RX 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,RX 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 5,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 6,State Senate,51,Over Votes,,0,0,0,0
Delaware,SD 7,State Senate,51,Over Votes,,0,0,0,0
Delaware,ST 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,ST 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,TM 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,WL 1,State Senate,51,Over Votes,,0,0,0,0
Delaware,WL 2,State Senate,51,Over Votes,,0,0,0,0
Delaware,WL 3,State Senate,51,Over Votes,,0,0,0,0
Delaware,WL 4,State Senate,51,Over Votes,,0,0,0,0
Delaware,WL 5,State Senate,51,Over Votes,,1,0,0,1
Delaware,AN 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,AN 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,BV 1,State Senate,51,Write-ins,,2,2,0,0
Delaware,CO 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,CO 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,CO 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,CO 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,DA 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,DA 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,DL 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,DL 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,DL 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,DL 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,DP 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,DP 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,FR 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,FR 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,FR 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,HM 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 2,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 3,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 4,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 5,State Senate,51,Write-ins,,0,0,0,0
Delaware,HN 6,State Senate,51,Write-ins,,1,1,0,0
Delaware,HR 1,State Senate,51,Write-ins,,0,0,0,0
Delaware,KR 1,State Senate,51,Write-ins,,0,0,0,0
