county,precinct,office,district,Candidate,party,Votes,,,,,,,,,,
westchester,Town of Greenburgh  40079,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Greenburgh  40080,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Greenburgh  40081,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Harrison  50001,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Harrison  50002,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Harrison  50003,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Harrison  50004,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50005,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50006,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50007,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Harrison  50008,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Harrison  50009,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Harrison  50010,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Harrison  50011,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50012,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50013,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Harrison  50014,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50015,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Harrison  50016,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Harrison  50017,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Harrison  50018,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Harrison  50019,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Harrison  50020,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Lewisboro  60001,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Lewisboro  60002,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Lewisboro  60003,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Lewisboro  60004,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Lewisboro  60005,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Lewisboro  60006,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Lewisboro  60007,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Lewisboro  60008,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Lewisboro  60009,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Lewisboro  60010,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Lewisboro  60011,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Lewisboro  60012,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mamaroneck  70001,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70002,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mamaroneck  70003,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70004,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70005,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70006,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70007,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70008,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Mamaroneck  70009,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70010,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70011,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70012,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70013,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70014,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mamaroneck  70015,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70016,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mamaroneck  70017,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70018,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mamaroneck  70019,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70020,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70021,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70022,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70023,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70024,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mamaroneck  70025,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mamaroneck  70026,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mamaroneck  70027,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mamaroneck  70028,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Kisco  80001,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Kisco  80002,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Kisco  80003,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Kisco  80004,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mount Kisco  80005,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Kisco  80006,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Kisco  80007,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90001,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mount Pleasant  90002,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mount Pleasant  90003,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90004,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mount Pleasant  90005,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90006,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Pleasant  90007,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mount Pleasant  90009,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90010,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90011,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90012,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90013,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Pleasant  90014,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90015,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Pleasant  90016,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90017,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Mount Pleasant  90018,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mount Pleasant  90019,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90020,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Pleasant  90022,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mount Pleasant  90023,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90024,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90025,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Mount Pleasant  90026,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90027,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90028,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90029,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90030,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90031,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90032,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Mount Pleasant  90033,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90034,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90035,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90036,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90037,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90038,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90039,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Mount Pleasant  90040,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mount Pleasant  90041,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Mount Pleasant  90042,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Mount Pleasant  90043,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Mount Pleasant  90044,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of New Castle  100001,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of New Castle  100002,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of New Castle  100003,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of New Castle  100004,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100005,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100006,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of New Castle  100007,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of New Castle  100008,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100009,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of New Castle  100010,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100011,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of New Castle  100012,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of New Castle  100013,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100014,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100015,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of New Castle  100016,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Castle  110001,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of North Castle  110002,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Castle  110003,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of North Castle  110004,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of North Castle  110005,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Castle  110006,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of North Castle  110007,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Castle  110008,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Castle  110009,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of North Castle  110010,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Castle  110011,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Salem  120001,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Salem  120002,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of North Salem  120003,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Salem  120004,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Salem  120005,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of North Salem  120006,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Salem  120007,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of North Salem  120008,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Ossining  130001,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Ossining  130002,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Ossining  130003,Attorney General,,NANCY B SLIWA,REFORM,8,,,,,,,,,,
westchester,Town of Ossining  130004,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Ossining  130005,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Ossining  130006,Attorney General,,NANCY B SLIWA,REFORM,9,,,,,,,,,,
westchester,Town of Ossining  130007,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Ossining  130008,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Ossining  130009,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Ossining  130010,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Ossining  130011,Attorney General,,NANCY B SLIWA,REFORM,8,,,,,,,,,,
westchester,Town of Ossining  130012,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Ossining  130013,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Ossining  130014,Attorney General,,NANCY B SLIWA,REFORM,8,,,,,,,,,,
westchester,Town of Ossining  130015,Attorney General,,NANCY B SLIWA,REFORM,7,,,,,,,,,,
westchester,Town of Ossining  130016,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Ossining  130017,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Ossining  130018,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Ossining  130019,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Ossining  130020,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Ossining  130021,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Ossining  130022,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Ossining  130023,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Ossining  130024,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Ossining  130025,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Ossining  130026,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Ossining  130027,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Ossining  130028,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Ossining  130029,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Ossining  130030,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Pelham  140001,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Pelham  140002,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Pelham  140003,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Pelham  140004,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Pelham  140005,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Pelham  140006,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Pelham  140007,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Pelham  140008,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Pelham  140009,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Pelham  140010,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Pound Ridge  150001,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Pound Ridge  150002,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Pound Ridge  150003,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Pound Ridge  150004,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160001,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160002,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160003,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160004,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160005,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Rye  160006,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160007,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160008,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160009,Attorney General,,NANCY B SLIWA,REFORM,10,,,,,,,,,,
westchester,Town of Rye  160010,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160011,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Rye  160012,Attorney General,,NANCY B SLIWA,REFORM,7,,,,,,,,,,
westchester,Town of Rye  160013,Attorney General,,NANCY B SLIWA,REFORM,11,,,,,,,,,,
westchester,Town of Rye  160014,Attorney General,,NANCY B SLIWA,REFORM,8,,,,,,,,,,
westchester,Town of Rye  160015,Attorney General,,NANCY B SLIWA,REFORM,3,,,,,,,,,,
westchester,Town of Rye  160016,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Rye  160017,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Rye  160018,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Rye  160019,Attorney General,,NANCY B SLIWA,REFORM,5,,,,,,,,,,
westchester,Town of Rye  160020,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Rye  160021,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Rye  160022,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160023,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160024,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160025,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160026,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160027,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Rye  160028,Attorney General,,NANCY B SLIWA,REFORM,4,,,,,,,,,,
westchester,Town of Rye  160029,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Rye  160030,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Rye  160031,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170001,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Scarsdale  170002,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Scarsdale  170003,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Scarsdale  170004,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Scarsdale  170005,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170006,Attorney General,,NANCY B SLIWA,REFORM,6,,,,,,,,,,
westchester,Town of Scarsdale  170007,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170008,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170009,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170010,Attorney General,,NANCY B SLIWA,REFORM,2,,,,,,,,,,
westchester,Town of Scarsdale  170011,Attorney General,,NANCY B SLIWA,REFORM,1,,,,,,,,,,
westchester,Town of Scarsdale  170012,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
westchester,Town of Scarsdale  170013,Attorney General,,NANCY B SLIWA,REFORM,0,,,,,,,,,,
