county,precinct,office,district,candidate,party,votes,,,,,,,
Monroe,Pittsford 7,Governor,,Blank/Void,,0,,,,,,,
Monroe,Pittsford 8,Governor,,Blank/Void,,16,,,,,,,
Monroe,Pittsford 9,Governor,,Blank/Void,,14,,,,,,,
Monroe,Pittsford 10,Governor,,Blank/Void,,6,,,,,,,
Monroe,Pittsford 11,Governor,,Blank/Void,,4,,,,,,,
Monroe,Pittsford 12,Governor,,Blank/Void,,8,,,,,,,
Monroe,Pittsford 13,Governor,,Blank/Void,,5,,,,,,,
Monroe,Pittsford 14,Governor,,Blank/Void,,10,,,,,,,
Monroe,Pittsford 15,Governor,,Blank/Void,,2,,,,,,,
Monroe,Pittsford 16,Governor,,Blank/Void,,6,,,,,,,
Monroe,Pittsford 17,Governor,,Blank/Void,,7,,,,,,,
Monroe,Pittsford 18,Governor,,Blank/Void,,12,,,,,,,
Monroe,Pittsford 19,Governor,,Blank/Void,,7,,,,,,,
Monroe,Pittsford 20,Governor,,Blank/Void,,6,,,,,,,
Monroe,Pittsford 21,Governor,,Blank/Void,,7,,,,,,,
Monroe,Pittsford 22,Governor,,Blank/Void,,13,,,,,,,
Monroe,Pittsford 23,Governor,,Blank/Void,,2,,,,,,,
Monroe,Pittsford 24,Governor,,Blank/Void,,13,,,,,,,
Monroe,Pittsford 25,Governor,,Blank/Void,,13,,,,,,,
Monroe,Pittsford 26,Governor,,Blank/Void,,13,,,,,,,
Monroe,Pittsford 27,Governor,,Blank/Void,,5,,,,,,,
Monroe,Pittsford 28,Governor,,Blank/Void,,4,,,,,,,
Monroe,Pittsford 29,Governor,,Blank/Void,,12,,,,,,,
Monroe,Pittsford 30,Governor,,Blank/Void,,8,,,,,,,
Monroe,Pittsford 31,Governor,,Blank/Void,,11,,,,,,,
Monroe,Pittsford 32,Governor,,Blank/Void,,3,,,,,,,
Monroe,Pittsford 33,Governor,,Blank/Void,,27,,,,,,,
Monroe,Pittsford 34,Governor,,Blank/Void,,15,,,,,,,
Monroe,Riga 1,Governor,,Blank/Void,,11,,,,,,,
Monroe,Riga 2,Governor,,Blank/Void,,6,,,,,,,
Monroe,Riga 3,Governor,,Blank/Void,,14,,,,,,,
Monroe,Riga 4,Governor,,Blank/Void,,6,,,,,,,
Monroe,Riga 5,Governor,,Blank/Void,,10,,,,,,,
Monroe,Riga 6,Governor,,Blank/Void,,6,,,,,,,
Monroe,Rush 1,Governor,,Blank/Void,,12,,,,,,,
Monroe,Rush 2,Governor,,Blank/Void,,9,,,,,,,
Monroe,Rush 3,Governor,,Blank/Void,,11,,,,,,,
Monroe,Rush 4,Governor,,Blank/Void,,13,,,,,,,
Monroe,Sweden 1,Governor,,Blank/Void,,11,,,,,,,
Monroe,Sweden 2,Governor,,Blank/Void,,1,,,,,,,
Monroe,Sweden 3,Governor,,Blank/Void,,12,,,,,,,
Monroe,Sweden 4,Governor,,Blank/Void,,14,,,,,,,
Monroe,Sweden 5,Governor,,Blank/Void,,1,,,,,,,
Monroe,Sweden 6,Governor,,Blank/Void,,8,,,,,,,
Monroe,Sweden 7,Governor,,Blank/Void,,14,,,,,,,
Monroe,Sweden 8,Governor,,Blank/Void,,10,,,,,,,
Monroe,Sweden 9,Governor,,Blank/Void,,6,,,,,,,
Monroe,Sweden 10,Governor,,Blank/Void,,13,,,,,,,
Monroe,Sweden 11,Governor,,Blank/Void,,1,,,,,,,
Monroe,Sweden 12,Governor,,Blank/Void,,3,,,,,,,
Monroe,Webster 1,Governor,,Blank/Void,,7,,,,,,,
Monroe,Webster 2,Governor,,Blank/Void,,15,,,,,,,
Monroe,Webster 3,Governor,,Blank/Void,,18,,,,,,,
Monroe,Webster 4,Governor,,Blank/Void,,5,,,,,,,
Monroe,Webster 5,Governor,,Blank/Void,,4,,,,,,,
Monroe,Webster 6,Governor,,Blank/Void,,2,,,,,,,
Monroe,Webster 7,Governor,,Blank/Void,,6,,,,,,,
Monroe,Webster 8,Governor,,Blank/Void,,14,,,,,,,
Monroe,Webster 9,Governor,,Blank/Void,,8,,,,,,,
Monroe,Webster 10,Governor,,Blank/Void,,13,,,,,,,
Monroe,Webster 11,Governor,,Blank/Void,,9,,,,,,,
Monroe,Webster 12,Governor,,Blank/Void,,13,,,,,,,
Monroe,Webster 13,Governor,,Blank/Void,,10,,,,,,,
Monroe,Webster 14,Governor,,Blank/Void,,4,,,,,,,
Monroe,Webster 15,Governor,,Blank/Void,,8,,,,,,,
Monroe,Webster 16,Governor,,Blank/Void,,9,,,,,,,
Monroe,Webster 17,Governor,,Blank/Void,,11,,,,,,,
Monroe,Webster 18,Governor,,Blank/Void,,7,,,,,,,
Monroe,Webster 19,Governor,,Blank/Void,,14,,,,,,,
Monroe,Webster 20,Governor,,Blank/Void,,14,,,,,,,
Monroe,Webster 21,Governor,,Blank/Void,,19,,,,,,,
Monroe,Webster 22,Governor,,Blank/Void,,16,,,,,,,
Monroe,Webster 23,Governor,,Blank/Void,,6,,,,,,,
Monroe,Webster 24,Governor,,Blank/Void,,21,,,,,,,
Monroe,Webster 25,Governor,,Blank/Void,,9,,,,,,,
Monroe,Webster 26,Governor,,Blank/Void,,17,,,,,,,
Monroe,Webster 27,Governor,,Blank/Void,,21,,,,,,,
Monroe,Webster 28,Governor,,Blank/Void,,8,,,,,,,
Monroe,Webster 29,Governor,,Blank/Void,,6,,,,,,,
Monroe,Webster 30,Governor,,Blank/Void,,6,,,,,,,
Monroe,Webster 31,Governor,,Blank/Void,,14,,,,,,,
Monroe,Webster 32,Governor,,Blank/Void,,14,,,,,,,
Monroe,Webster 33,Governor,,Blank/Void,,7,,,,,,,
Monroe,Webster 34,Governor,,Blank/Void,,1,,,,,,,
Monroe,Webster 35,Governor,,Blank/Void,,7,,,,,,,
Monroe,Webster 36,Governor,,Blank/Void,,7,,,,,,,
Monroe,Webster 37,Governor,,Blank/Void,,17,,,,,,,
Monroe,Webster 38,Governor,,Blank/Void,,13,,,,,,,
Monroe,Webster 39,Governor,,Blank/Void,,12,,,,,,,
Monroe,Webster 40,Governor,,Blank/Void,,48,,,,,,,
Monroe,Webster 41,Governor,,Blank/Void,,12,,,,,,,
Monroe,Webster 42,Governor,,Blank/Void,,9,,,,,,,
Monroe,Webster 43,Governor,,Blank/Void,,10,,,,,,,
Monroe,Wheatland 01,Governor,,Blank/Void,,5,,,,,,,
Monroe,Wheatland 02,Governor,,Blank/Void,,12,,,,,,,
Monroe,Wheatland 03,Governor,,Blank/Void,,9,,,,,,,
Monroe,Wheatland 04,Governor,,Blank/Void,,11,,,,,,,
Monroe,Wheatland 05,Governor,,Blank/Void,,11,,,,,,,
Monroe,Brighton 1,Comptroller,,Thomas P. DiNapoli,DEM,335,,,,,,,
Monroe,Brighton 2,Comptroller,,Thomas P. DiNapoli,DEM,142,,,,,,,
Monroe,Brighton 3,Comptroller,,Thomas P. DiNapoli,DEM,246,,,,,,,
Monroe,Brighton 4,Comptroller,,Thomas P. DiNapoli,DEM,291,,,,,,,
Monroe,Brighton 5,Comptroller,,Thomas P. DiNapoli,DEM,279,,,,,,,
Monroe,Brighton 6,Comptroller,,Thomas P. DiNapoli,DEM,354,,,,,,,
Monroe,Brighton 7,Comptroller,,Thomas P. DiNapoli,DEM,211,,,,,,,
Monroe,Brighton 8,Comptroller,,Thomas P. DiNapoli,DEM,220,,,,,,,
Monroe,Brighton 9,Comptroller,,Thomas P. DiNapoli,DEM,232,,,,,,,
Monroe,Brighton 10,Comptroller,,Thomas P. DiNapoli,DEM,326,,,,,,,
Monroe,Brighton 11,Comptroller,,Thomas P. DiNapoli,DEM,287,,,,,,,
Monroe,Brighton 12,Comptroller,,Thomas P. DiNapoli,DEM,363,,,,,,,
Monroe,Brighton 13,Comptroller,,Thomas P. DiNapoli,DEM,179,,,,,,,
Monroe,Brighton 14,Comptroller,,Thomas P. DiNapoli,DEM,198,,,,,,,
Monroe,Brighton 15,Comptroller,,Thomas P. DiNapoli,DEM,229,,,,,,,
Monroe,Brighton 16,Comptroller,,Thomas P. DiNapoli,DEM,121,,,,,,,
Monroe,Brighton 17,Comptroller,,Thomas P. DiNapoli,DEM,173,,,,,,,
Monroe,Brighton 18,Comptroller,,Thomas P. DiNapoli,DEM,270,,,,,,,
Monroe,Brighton 19,Comptroller,,Thomas P. DiNapoli,DEM,181,,,,,,,
Monroe,Brighton 20,Comptroller,,Thomas P. DiNapoli,DEM,190,,,,,,,
Monroe,Brighton 21,Comptroller,,Thomas P. DiNapoli,DEM,236,,,,,,,
Monroe,Brighton 22,Comptroller,,Thomas P. DiNapoli,DEM,278,,,,,,,
Monroe,Brighton 23,Comptroller,,Thomas P. DiNapoli,DEM,224,,,,,,,
Monroe,Brighton 24,Comptroller,,Thomas P. DiNapoli,DEM,280,,,,,,,
Monroe,Brighton 25,Comptroller,,Thomas P. DiNapoli,DEM,196,,,,,,,
Monroe,Brighton 26,Comptroller,,Thomas P. DiNapoli,DEM,157,,,,,,,
Monroe,Brighton 27,Comptroller,,Thomas P. DiNapoli,DEM,184,,,,,,,
Monroe,Brighton 28,Comptroller,,Thomas P. DiNapoli,DEM,329,,,,,,,
Monroe,Brighton 29,Comptroller,,Thomas P. DiNapoli,DEM,176,,,,,,,
Monroe,Brighton 30,Comptroller,,Thomas P. DiNapoli,DEM,495,,,,,,,
Monroe,Brighton 31,Comptroller,,Thomas P. DiNapoli,DEM,238,,,,,,,
Monroe,Brighton 32,Comptroller,,Thomas P. DiNapoli,DEM,304,,,,,,,
Monroe,Brighton 33,Comptroller,,Thomas P. DiNapoli,DEM,303,,,,,,,
Monroe,Brighton 34,Comptroller,,Thomas P. DiNapoli,DEM,261,,,,,,,
Monroe,Brighton 35,Comptroller,,Thomas P. DiNapoli,DEM,232,,,,,,,
Monroe,Brighton 36,Comptroller,,Thomas P. DiNapoli,DEM,220,,,,,,,
Monroe,Brighton 37,Comptroller,,Thomas P. DiNapoli,DEM,239,,,,,,,
Monroe,Brighton 38,Comptroller,,Thomas P. DiNapoli,DEM,269,,,,,,,
Monroe,Brighton 39,Comptroller,,Thomas P. DiNapoli,DEM,220,,,,,,,
Monroe,Brighton 40,Comptroller,,Thomas P. DiNapoli,DEM,452,,,,,,,
Monroe,Brighton 41,Comptroller,,Thomas P. DiNapoli,DEM,330,,,,,,,
Monroe,Brighton 42,Comptroller,,Thomas P. DiNapoli,DEM,104,,,,,,,
Monroe,Brighton 43,Comptroller,,Thomas P. DiNapoli,DEM,263,,,,,,,
Monroe,Brighton 44,Comptroller,,Thomas P. DiNapoli,DEM,84,,,,,,,
Monroe,Brighton 45,Comptroller,,Thomas P. DiNapoli,DEM,179,,,,,,,
Monroe,Brighton 46,Comptroller,,Thomas P. DiNapoli,DEM,155,,,,,,,
Monroe,Chili 1,Comptroller,,Thomas P. DiNapoli,DEM,145,,,,,,,
Monroe,Chili 2,Comptroller,,Thomas P. DiNapoli,DEM,131,,,,,,,
Monroe,Chili 3,Comptroller,,Thomas P. DiNapoli,DEM,190,,,,,,,
Monroe,Chili 4,Comptroller,,Thomas P. DiNapoli,DEM,117,,,,,,,
Monroe,Chili 5,Comptroller,,Thomas P. DiNapoli,DEM,169,,,,,,,
Monroe,Chili 6,Comptroller,,Thomas P. DiNapoli,DEM,157,,,,,,,
Monroe,Chili 7,Comptroller,,Thomas P. DiNapoli,DEM,130,,,,,,,
Monroe,Chili 8,Comptroller,,Thomas P. DiNapoli,DEM,144,,,,,,,
Monroe,Chili 9,Comptroller,,Thomas P. DiNapoli,DEM,175,,,,,,,
Monroe,Chili 10,Comptroller,,Thomas P. DiNapoli,DEM,88,,,,,,,
Monroe,Chili 11,Comptroller,,Thomas P. DiNapoli,DEM,166,,,,,,,
Monroe,Chili 12,Comptroller,,Thomas P. DiNapoli,DEM,182,,,,,,,
Monroe,Chili 13,Comptroller,,Thomas P. DiNapoli,DEM,225,,,,,,,
Monroe,Chili 14,Comptroller,,Thomas P. DiNapoli,DEM,141,,,,,,,
Monroe,Chili 15,Comptroller,,Thomas P. DiNapoli,DEM,136,,,,,,,
Monroe,Chili 16,Comptroller,,Thomas P. DiNapoli,DEM,310,,,,,,,
Monroe,Chili 17,Comptroller,,Thomas P. DiNapoli,DEM,381,,,,,,,
Monroe,Chili 18,Comptroller,,Thomas P. DiNapoli,DEM,179,,,,,,,
Monroe,Chili 19,Comptroller,,Thomas P. DiNapoli,DEM,175,,,,,,,
Monroe,Chili 20,Comptroller,,Thomas P. DiNapoli,DEM,259,,,,,,,
Monroe,Chili 21,Comptroller,,Thomas P. DiNapoli,DEM,127,,,,,,,
Monroe,Chili 22,Comptroller,,Thomas P. DiNapoli,DEM,261,,,,,,,
Monroe,Chili 23,Comptroller,,Thomas P. DiNapoli,DEM,137,,,,,,,
Monroe,Chili 24,Comptroller,,Thomas P. DiNapoli,DEM,402,,,,,,,
Monroe,Chili 25,Comptroller,,Thomas P. DiNapoli,DEM,186,,,,,,,
Monroe,Chili 26,Comptroller,,Thomas P. DiNapoli,DEM,183,,,,,,,
Monroe,Chili 27,Comptroller,,Thomas P. DiNapoli,DEM,180,,,,,,,
Monroe,Chili 28,Comptroller,,Thomas P. DiNapoli,DEM,165,,,,,,,
Monroe,Chili 29,Comptroller,,Thomas P. DiNapoli,DEM,111,,,,,,,
Monroe,Chili 30,Comptroller,,Thomas P. DiNapoli,DEM,95,,,,,,,
Monroe,Chili 31,Comptroller,,Thomas P. DiNapoli,DEM,182,,,,,,,
Monroe,Chili 32,Comptroller,,Thomas P. DiNapoli,DEM,174,,,,,,,
Monroe,Clarkson 1,Comptroller,,Thomas P. DiNapoli,DEM,191,,,,,,,
Monroe,Clarkson 2,Comptroller,,Thomas P. DiNapoli,DEM,24,,,,,,,
Monroe,Clarkson 3,Comptroller,,Thomas P. DiNapoli,DEM,186,,,,,,,
Monroe,Clarkson 4,Comptroller,,Thomas P. DiNapoli,DEM,198,,,,,,,
Monroe,Clarkson 5,Comptroller,,Thomas P. DiNapoli,DEM,285,,,,,,,
Monroe,Clarkson 6,Comptroller,,Thomas P. DiNapoli,DEM,146,,,,,,,
Monroe,East Rochester 1,Comptroller,,Thomas P. DiNapoli,DEM,183,,,,,,,
Monroe,East Rochester 2,Comptroller,,Thomas P. DiNapoli,DEM,168,,,,,,,
Monroe,East Rochester 3,Comptroller,,Thomas P. DiNapoli,DEM,157,,,,,,,
Monroe,East Rochester 4,Comptroller,,Thomas P. DiNapoli,DEM,179,,,,,,,
Monroe,East Rochester 5,Comptroller,,Thomas P. DiNapoli,DEM,146,,,,,,,
Monroe,East Rochester 6,Comptroller,,Thomas P. DiNapoli,DEM,228,,,,,,,
Monroe,East Rochester 7,Comptroller,,Thomas P. DiNapoli,DEM,154,,,,,,,
Monroe,Gates 1,Comptroller,,Thomas P. DiNapoli,DEM,126,,,,,,,
Monroe,Gates 2,Comptroller,,Thomas P. DiNapoli,DEM,147,,,,,,,
Monroe,Gates 3,Comptroller,,Thomas P. DiNapoli,DEM,156,,,,,,,
Monroe,Gates 4,Comptroller,,Thomas P. DiNapoli,DEM,152,,,,,,,
Monroe,Gates 5,Comptroller,,Thomas P. DiNapoli,DEM,205,,,,,,,
Monroe,Gates 6,Comptroller,,Thomas P. DiNapoli,DEM,198,,,,,,,
Monroe,Gates 7,Comptroller,,Thomas P. DiNapoli,DEM,301,,,,,,,
Monroe,Gates 8,Comptroller,,Thomas P. DiNapoli,DEM,124,,,,,,,
Monroe,Gates 9,Comptroller,,Thomas P. DiNapoli,DEM,224,,,,,,,
Monroe,Gates 10,Comptroller,,Thomas P. DiNapoli,DEM,105,,,,,,,
Monroe,Gates 11,Comptroller,,Thomas P. DiNapoli,DEM,117,,,,,,,
Monroe,Gates 12,Comptroller,,Thomas P. DiNapoli,DEM,121,,,,,,,
Monroe,Gates 13,Comptroller,,Thomas P. DiNapoli,DEM,157,,,,,,,
Monroe,Gates 14,Comptroller,,Thomas P. DiNapoli,DEM,120,,,,,,,
Monroe,Gates 15,Comptroller,,Thomas P. DiNapoli,DEM,275,,,,,,,
Monroe,Gates 16,Comptroller,,Thomas P. DiNapoli,DEM,153,,,,,,,
Monroe,Gates 17,Comptroller,,Thomas P. DiNapoli,DEM,161,,,,,,,
Monroe,Gates 18,Comptroller,,Thomas P. DiNapoli,DEM,172,,,,,,,
Monroe,Gates 19,Comptroller,,Thomas P. DiNapoli,DEM,151,,,,,,,
Monroe,Gates 20,Comptroller,,Thomas P. DiNapoli,DEM,163,,,,,,,
Monroe,Gates 21,Comptroller,,Thomas P. DiNapoli,DEM,139,,,,,,,
Monroe,Gates 22,Comptroller,,Thomas P. DiNapoli,DEM,128,,,,,,,
Monroe,Gates 23,Comptroller,,Thomas P. DiNapoli,DEM,152,,,,,,,
Monroe,Gates 24,Comptroller,,Thomas P. DiNapoli,DEM,350,,,,,,,
Monroe,Gates 25,Comptroller,,Thomas P. DiNapoli,DEM,122,,,,,,,
Monroe,Gates 26,Comptroller,,Thomas P. DiNapoli,DEM,178,,,,,,,
Monroe,Gates 27,Comptroller,,Thomas P. DiNapoli,DEM,228,,,,,,,
Monroe,Gates 28,Comptroller,,Thomas P. DiNapoli,DEM,123,,,,,,,
Monroe,Gates 29,Comptroller,,Thomas P. DiNapoli,DEM,159,,,,,,,
Monroe,Gates 30,Comptroller,,Thomas P. DiNapoli,DEM,109,,,,,,,
Monroe,Gates 31,Comptroller,,Thomas P. DiNapoli,DEM,139,,,,,,,
Monroe,Gates 32,Comptroller,,Thomas P. DiNapoli,DEM,183,,,,,,,
Monroe,Gates 33,Comptroller,,Thomas P. DiNapoli,DEM,92,,,,,,,
Monroe,Gates 34,Comptroller,,Thomas P. DiNapoli,DEM,148,,,,,,,
Monroe,Gates 35,Comptroller,,Thomas P. DiNapoli,DEM,107,,,,,,,
Monroe,Greece 1,Comptroller,,Thomas P. DiNapoli,DEM,123,,,,,,,
Monroe,Greece 2,Comptroller,,Thomas P. DiNapoli,DEM,145,,,,,,,
Monroe,Greece 3,Comptroller,,Thomas P. DiNapoli,DEM,119,,,,,,,
Monroe,Greece 4,Comptroller,,Thomas P. DiNapoli,DEM,119,,,,,,,
Monroe,Greece 5,Comptroller,,Thomas P. DiNapoli,DEM,131,,,,,,,
Monroe,Greece 6,Comptroller,,Thomas P. DiNapoli,DEM,117,,,,,,,
Monroe,Greece 7,Comptroller,,Thomas P. DiNapoli,DEM,165,,,,,,,
Monroe,Greece 8,Comptroller,,Thomas P. DiNapoli,DEM,132,,,,,,,
Monroe,Greece 9,Comptroller,,Thomas P. DiNapoli,DEM,160,,,,,,,
Monroe,Greece 10,Comptroller,,Thomas P. DiNapoli,DEM,139,,,,,,,
Monroe,Greece 11,Comptroller,,Thomas P. DiNapoli,DEM,72,,,,,,,
Monroe,Greece 12,Comptroller,,Thomas P. DiNapoli,DEM,92,,,,,,,
Monroe,Greece 13,Comptroller,,Thomas P. DiNapoli,DEM,150,,,,,,,
Monroe,Greece 14,Comptroller,,Thomas P. DiNapoli,DEM,108,,,,,,,
Monroe,Greece 15,Comptroller,,Thomas P. DiNapoli,DEM,124,,,,,,,
Monroe,Greece 16,Comptroller,,Thomas P. DiNapoli,DEM,98,,,,,,,
Monroe,Greece 17,Comptroller,,Thomas P. DiNapoli,DEM,187,,,,,,,
Monroe,Greece 18,Comptroller,,Thomas P. DiNapoli,DEM,172,,,,,,,
Monroe,Greece 19,Comptroller,,Thomas P. DiNapoli,DEM,130,,,,,,,
Monroe,Greece 20,Comptroller,,Thomas P. DiNapoli,DEM,147,,,,,,,
Monroe,Greece 21,Comptroller,,Thomas P. DiNapoli,DEM,110,,,,,,,
Monroe,Greece 22,Comptroller,,Thomas P. DiNapoli,DEM,124,,,,,,,
Monroe,Greece 23,Comptroller,,Thomas P. DiNapoli,DEM,242,,,,,,,
Monroe,Greece 24,Comptroller,,Thomas P. DiNapoli,DEM,176,,,,,,,
Monroe,Greece 25,Comptroller,,Thomas P. DiNapoli,DEM,163,,,,,,,
Monroe,Greece 26,Comptroller,,Thomas P. DiNapoli,DEM,119,,,,,,,
Monroe,Greece 27,Comptroller,,Thomas P. DiNapoli,DEM,280,,,,,,,
Monroe,Greece 28,Comptroller,,Thomas P. DiNapoli,DEM,169,,,,,,,
Monroe,Greece 29,Comptroller,,Thomas P. DiNapoli,DEM,168,,,,,,,
Monroe,Greece 30,Comptroller,,Thomas P. DiNapoli,DEM,108,,,,,,,
Monroe,Greece 31,Comptroller,,Thomas P. DiNapoli,DEM,120,,,,,,,
Monroe,Greece 32,Comptroller,,Thomas P. DiNapoli,DEM,147,,,,,,,
Monroe,Greece 33,Comptroller,,Thomas P. DiNapoli,DEM,183,,,,,,,
Monroe,Greece 34,Comptroller,,Thomas P. DiNapoli,DEM,162,,,,,,,
Monroe,Greece 35,Comptroller,,Thomas P. DiNapoli,DEM,131,,,,,,,
Monroe,Greece 36,Comptroller,,Thomas P. DiNapoli,DEM,216,,,,,,,
Monroe,Greece 37,Comptroller,,Thomas P. DiNapoli,DEM,108,,,,,,,
Monroe,Greece 38,Comptroller,,Thomas P. DiNapoli,DEM,224,,,,,,,
Monroe,Greece 39,Comptroller,,Thomas P. DiNapoli,DEM,106,,,,,,,
Monroe,Greece 40,Comptroller,,Thomas P. DiNapoli,DEM,132,,,,,,,
Monroe,Greece 41,Comptroller,,Thomas P. DiNapoli,DEM,173,,,,,,,
Monroe,Greece 42,Comptroller,,Thomas P. DiNapoli,DEM,129,,,,,,,
Monroe,Greece 43,Comptroller,,Thomas P. DiNapoli,DEM,136,,,,,,,
Monroe,Greece 44,Comptroller,,Thomas P. DiNapoli,DEM,213,,,,,,,
Monroe,Greece 45,Comptroller,,Thomas P. DiNapoli,DEM,208,,,,,,,
Monroe,Greece 46,Comptroller,,Thomas P. DiNapoli,DEM,122,,,,,,,
Monroe,Greece 47,Comptroller,,Thomas P. DiNapoli,DEM,160,,,,,,,
Monroe,Greece 48,Comptroller,,Thomas P. DiNapoli,DEM,114,,,,,,,
Monroe,Greece 49,Comptroller,,Thomas P. DiNapoli,DEM,111,,,,,,,
Monroe,Greece 50,Comptroller,,Thomas P. DiNapoli,DEM,146,,,,,,,
Monroe,Greece 51,Comptroller,,Thomas P. DiNapoli,DEM,93,,,,,,,
Monroe,Greece 52,Comptroller,,Thomas P. DiNapoli,DEM,203,,,,,,,
Monroe,Greece 53,Comptroller,,Thomas P. DiNapoli,DEM,149,,,,,,,
Monroe,Greece 54,Comptroller,,Thomas P. DiNapoli,DEM,169,,,,,,,
Monroe,Greece 55,Comptroller,,Thomas P. DiNapoli,DEM,107,,,,,,,
Monroe,Greece 56,Comptroller,,Thomas P. DiNapoli,DEM,186,,,,,,,
Monroe,Greece 57,Comptroller,,Thomas P. DiNapoli,DEM,141,,,,,,,
Monroe,Greece 58,Comptroller,,Thomas P. DiNapoli,DEM,204,,,,,,,
Monroe,Greece 59,Comptroller,,Thomas P. DiNapoli,DEM,159,,,,,,,
Monroe,Greece 60,Comptroller,,Thomas P. DiNapoli,DEM,133,,,,,,,
Monroe,Greece 61,Comptroller,,Thomas P. DiNapoli,DEM,175,,,,,,,
Monroe,Greece 62,Comptroller,,Thomas P. DiNapoli,DEM,232,,,,,,,
Monroe,Greece 63,Comptroller,,Thomas P. DiNapoli,DEM,178,,,,,,,
Monroe,Greece 64,Comptroller,,Thomas P. DiNapoli,DEM,129,,,,,,,
Monroe,Greece 65,Comptroller,,Thomas P. DiNapoli,DEM,149,,,,,,,
Monroe,Greece 66,Comptroller,,Thomas P. DiNapoli,DEM,104,,,,,,,
Monroe,Greece 67,Comptroller,,Thomas P. DiNapoli,DEM,118,,,,,,,
Monroe,Greece 68,Comptroller,,Thomas P. DiNapoli,DEM,175,,,,,,,
Monroe,Greece 69,Comptroller,,Thomas P. DiNapoli,DEM,90,,,,,,,
Monroe,Greece 70,Comptroller,,Thomas P. DiNapoli,DEM,396,,,,,,,
Monroe,Greece 71,Comptroller,,Thomas P. DiNapoli,DEM,197,,,,,,,
Monroe,Greece 72,Comptroller,,Thomas P. DiNapoli,DEM,234,,,,,,,
Monroe,Greece 73,Comptroller,,Thomas P. DiNapoli,DEM,91,,,,,,,
Monroe,Greece 74,Comptroller,,Thomas P. DiNapoli,DEM,173,,,,,,,
Monroe,Greece 75,Comptroller,,Thomas P. DiNapoli,DEM,132,,,,,,,
Monroe,Greece 76,Comptroller,,Thomas P. DiNapoli,DEM,103,,,,,,,
Monroe,Greece 77,Comptroller,,Thomas P. DiNapoli,DEM,206,,,,,,,
Monroe,Greece 78,Comptroller,,Thomas P. DiNapoli,DEM,106,,,,,,,
Monroe,Greece 79,Comptroller,,Thomas P. DiNapoli,DEM,274,,,,,,,
Monroe,Greece 80,Comptroller,,Thomas P. DiNapoli,DEM,204,,,,,,,
Monroe,Greece 81,Comptroller,,Thomas P. DiNapoli,DEM,94,,,,,,,
Monroe,Greece 82,Comptroller,,Thomas P. DiNapoli,DEM,205,,,,,,,
Monroe,Greece 83,Comptroller,,Thomas P. DiNapoli,DEM,100,,,,,,,
Monroe,Greece 84,Comptroller,,Thomas P. DiNapoli,DEM,195,,,,,,,
Monroe,Greece 85,Comptroller,,Thomas P. DiNapoli,DEM,203,,,,,,,
Monroe,Greece 86,Comptroller,,Thomas P. DiNapoli,DEM,200,,,,,,,
Monroe,Greece 87,Comptroller,,Thomas P. DiNapoli,DEM,143,,,,,,,
Monroe,Greece 88,Comptroller,,Thomas P. DiNapoli,DEM,214,,,,,,,
Monroe,Greece 89,Comptroller,,Thomas P. DiNapoli,DEM,128,,,,,,,
Monroe,Greece 90,Comptroller,,Thomas P. DiNapoli,DEM,179,,,,,,,
Monroe,Greece 91,Comptroller,,Thomas P. DiNapoli,DEM,267,,,,,,,
Monroe,Greece 92,Comptroller,,Thomas P. DiNapoli,DEM,283,,,,,,,
Monroe,Greece 93,Comptroller,,Thomas P. DiNapoli,DEM,240,,,,,,,
Monroe,Greece 94,Comptroller,,Thomas P. DiNapoli,DEM,173,,,,,,,
Monroe,Greece 95,Comptroller,,Thomas P. DiNapoli,DEM,136,,,,,,,
Monroe,Greece 96,Comptroller,,Thomas P. DiNapoli,DEM,250,,,,,,,
Monroe,Greece 97,Comptroller,,Thomas P. DiNapoli,DEM,297,,,,,,,
Monroe,Greece 98,Comptroller,,Thomas P. DiNapoli,DEM,301,,,,,,,
Monroe,Greece 99,Comptroller,,Thomas P. DiNapoli,DEM,148,,,,,,,
Monroe,Greece 100,Comptroller,,Thomas P. DiNapoli,DEM,240,,,,,,,
Monroe,Greece 101,Comptroller,,Thomas P. DiNapoli,DEM,109,,,,,,,
Monroe,Greece 102,Comptroller,,Thomas P. DiNapoli,DEM,255,,,,,,,
Monroe,Greece 103,Comptroller,,Thomas P. DiNapoli,DEM,182,,,,,,,
Monroe,Greece 104,Comptroller,,Thomas P. DiNapoli,DEM,146,,,,,,,
Monroe,Greece 105,Comptroller,,Thomas P. DiNapoli,DEM,203,,,,,,,
Monroe,Greece 106,Comptroller,,Thomas P. DiNapoli,DEM,136,,,,,,,
Monroe,Greece 107,Comptroller,,Thomas P. DiNapoli,DEM,118,,,,,,,
Monroe,Greece 108,Comptroller,,Thomas P. DiNapoli,DEM,101,,,,,,,
Monroe,Greece 109,Comptroller,,Thomas P. DiNapoli,DEM,232,,,,,,,
Monroe,Hamlin 1,Comptroller,,Thomas P. DiNapoli,DEM,139,,,,,,,
Monroe,Hamlin 2,Comptroller,,Thomas P. DiNapoli,DEM,129,,,,,,,
Monroe,Hamlin 3,Comptroller,,Thomas P. DiNapoli,DEM,132,,,,,,,
Monroe,Hamlin 4,Comptroller,,Thomas P. DiNapoli,DEM,74,,,,,,,
Monroe,Hamlin 5,Comptroller,,Thomas P. DiNapoli,DEM,109,,,,,,,
